first_order_doi,Overton id,Title,Translated title,Document type,Published_on,Document URL,Source specific tags,Top topics,Languages,Document theme,Policy Document DOIs
10.1016/s0140-6736(12)61684-5,cgiar-2802d39eb3db87e07e80e0847a887dd1,The One Health landscape in sub-Saharan African countries,,Publication,2020-12-11,https://hdl.handle.net/10568/110470,"CGIAR research centers, ILRI Health of Animals, People and Ecosystems theme, ILRI project reports, papers and documents, ILRI Research Themes, International Livestock Research Institute (ILRI), One Health Research, Education and Outreach Centre in Africa (OHRECA)","Health, One Health, Avian influenza",eng,"health, health>diseases and conditions, science and technology",
10.1016/s0140-6736(12)61684-5,governmentofsouthafrica-881a784c1edfe7f2afda9673a4a2a470,Global Biodiversity Outlook 5,,Publication,2020-12-10,https://soer.environment.gov.za/soer/UploadLibraryImages/UploadDocuments/070222135539_Global%20biodiversity%20outlook%205%20report.pdf,,"Natural environment, Earth sciences, Environmental protection",eng,"economy, business and finance, economy, business and finance>economic sector, environment>natural resources, environment, environment>nature, economy, business and finance>economic sector>agriculture, environment>nature>ecosystem, environment>natural resources>water",
10.1016/s0140-6736(12)61684-5,europa-8c9e4b789bda7224d9cf10830c2f6fec,Improving pandemic preparedness and management : lessons learned and ways forward : independent expert report.,,Publication,2020-11-12,https://op.europa.eu/en/publication-detail/-/publication/a1016d77-2562-11eb-9d7e-01aa75ed71a1/language-en/format-PDF,,"Transmission (medicine), Infection, Influenza pandemic",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions>illness, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease",10.2777/370440
10.1016/s0140-6736(12)61684-5,europa-d8469d0c610f3f3bb54b3fd02dbe09bb,Improving pandemic preparedness and management,,Publication,2020-11-12,https://op.europa.eu/en/publication-detail/-/publication/a1016d77-2562-11eb-9d7e-01aa75ed71a1/language-fr/format-PDF,,"Face masks during the COVID-19 pandemic, Pathogen transmission, Infection",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions>illness, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease",10.2777/605839
10.1016/s0140-6736(12)61684-5,europa-6bb9e908866f421ae3607991793ae586,Améliorer la préparation aux pandémies et leur gestion - Publications Office of the EU,Improving pandemic preparedness and management - Publications Office of the EU,Publication,2020-11-12,https://op.europa.eu/en/publication-detail/-/publication/a1016d77-2562-11eb-9d7e-01aa75ed71a1/language-fr,,"Microbiology, Public health, Health care",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions>illness, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease",10.2777/605839
10.1016/s0140-6736(12)61684-5,europa-ac2d7b076351ac4851503b8f5f0d60aa,Improving pandemic preparedness and management - Publications Office of the EU,,Publication,2020-11-12,https://op.europa.eu/en/publication-detail/-/publication/a1016d77-2562-11eb-9d7e-01aa75ed71a1/language-en,,"Microbiology, Health care, Public health",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions>illness, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease",10.2777/370440
10.1016/s0140-6736(12)61684-5,ifawuk-50899377e779a01acdba7833fa1780ca,Stop Zoonotic Diseases From Passing from Animals to Humans,,Publication,2020-07-27,https://www.ifaw.org/resources/preserving-human-health-reinventing-relationship-with-wildlife-report,,"Zoonosis, COVID-19 pandemic, Biodiversity",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions, health>diseases and conditions>illness, health, environment, health>diseases and conditions>communicable disease>virus disease",
10.1016/s0140-6736(12)61684-5,apo-f450d362c9f698acf4728763ea495e1b,RDA COVID-19: Recommendations and guidelines on data sharing,,Publication,2020-06-30,https://apo.org.au/node/306803,,"Institute for Health Metrics and Evaluation, Metadata, DICOM",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>social sciences, science and technology>natural science>biology, science and technology>natural science>biology>genetics, economy, business and finance>economic sector>computing and information technology, science and technology>social sciences>information science, economy, business and finance>economic sector>computing and information technology>software, science and technology",
10.1016/s0140-6736(12)61684-5,clingendael-03a0871f85a4e6ff6d4d20a15322fb80,Globalization Paradox and the Coronavirus pandemic,,Publication,2020-05-27,https://www.clingendael.org/publication/globalization-paradox-and-coronavirus-pandemic,,"COVID-19 pandemic, Coronavirus disease 2019, European Union",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions>illness, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease",
10.1016/s0140-6736(12)61684-5,committee_house-7010b55bea179f6a3f43e9b65720ad73,Coronaviruses: Understanding the Spread of Infectious Diseases and Mobilizing Innovative Solutions,,Publication,2020-03-05,https://www.congress.gov/event/116th-congress/house-event/110638,"116th Congress (2019-2020), House Science, Space, and Technology","Coronavirus disease 2019, COVID-19 pandemic, Influenza A virus subtype H1N1",eng,"health>diseases and conditions>illness, health>diseases and conditions, health, health>diseases and conditions>communicable disease",
10.1016/s0140-6736(12)61684-5,unitednations-0c37a5b66172080492e6875604c0d21a,Global Biodiversity Outlook 5,,Publication,2020-01-01,https://digitallibrary.un.org/record/3881096?ln=en,"BIOLOGICAL DIVERSITY, CLIMATE CHANGE, ENDANGERED SPECIES, ENVIRONMENTAL MANAGEMENT, FRESHWATER ECOSYSTEMS, MARINE ECOSYSTEMS, POLLUTION CONTROL, SUSTAINABLE DEVELOPMENT, TERRESTRIAL ECOSYSTEMS","Sustainability, Sustainable agriculture, Subsidy",rus,"lifestyle and leisure>lifestyle, lifestyle and leisure, science and technology>natural science, environment, science and technology, science and technology>natural science>biology, environment>nature, environment>conservation, environment>nature>ecosystem, lifestyle and leisure>lifestyle>food and drink",
10.1016/s0140-6736(12)61684-5,unitednations-de7f4025dfba86b51181bd96e69c194e,Human development report.the next frontier : human development and the Anthropocene,,Publication,2020-01-01,https://digitallibrary.un.org/record/3895090?ln=en,"CAPACITY BUILDING, COVID-19, DEVELOPMENT INDICATORS, ECONOMIC DEVELOPMENT, HUMAN DEVELOPMENT, HUMAN SECURITY, RISK ASSESSMENT","Nature, Natural environment, Earth sciences",eng,"economy, business and finance, environment, economy, business and finance>economy, science and technology, science and technology>social sciences, environment>climate change",
10.1016/s0140-6736(12)61684-5,fao-20b568a5632e29132768041995a587a7,The COVID-19 challenge: Zoonotic diseases and wildlife,,Publication,2020-01-01,https://openknowledge.fao.org/handle/20.500.14283/CB1163EN,"1 - Продукты знаний, Publicaciones, value chains","Sustainability, Conservation biology, Avian influenza",eng,"health, environment, health>diseases and conditions>illness, health>diseases and conditions",10.4060/cb1163en
10.1016/s0140-6736(12)61684-5,who-64f8847666a595c538741bdd470466c0,Eastern Mediterranean Health Journal,,Publication,2019-08-29,https://apps.who.int/iris/handle/10665/326760,,"Epidemiology, Medicine, Health sciences",eng,"health>diseases and conditions, science and technology>natural science, health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness, science and technology, science and technology>natural science>biology, health>diseases and conditions>communicable disease",
10.1016/s0140-6736(12)61684-5,who-c5538131f192c26c9f2386ebf9dd60ce,The Nagoya protocol and research on emerging infectious diseases,,Publication,2019-06-23,https://apps.who.int/iris/handle/10665/325512,,"Organisms, Biology, Microbiology",eng,"science and technology>natural science, health>diseases and conditions, health, science and technology, science and technology>natural science>biology, health>diseases and conditions>illness, health>diseases and conditions>communicable disease",
10.1016/s0140-6736(12)61684-5,governmentofuruguay-e6eab6ac270942f4aeee032e582d2886,United Nations Office for Disaster Risk Reduction,,Publication,2019-05-15,https://www.gub.uy/sistema-nacional-emergencias/sites/sistema-nacional-emergencias/files/documentos/publicaciones/full_gar_report2019.pdf,,"Disaster risk reduction, Sustainable Development Goals, Risk",eng,"disaster, accident and emergency incident, disaster, accident and emergency incident>disaster>natural disasters, economy, business and finance, economy, business and finance>economic sector, disaster, accident and emergency incident>disaster, environment, science and technology, economy, business and finance>economic sector>computing and information technology, disaster, accident and emergency incident>disaster>natural disasters>earthquake, environment>climate change",
10.1016/s0140-6736(12)61684-5,unitednations-51850326c45a82e4fe940e6e7a289d96,Global assessment report on disaster risk reduction :,,Publication,2019-01-01,https://digitallibrary.un.org/record/3825375?ln=en,"DISASTER PREPAREDNESS, DISASTER PREVENTION, NATURAL DISASTERS, RISK MANAGEMENT","Risk assessment, Governance, Social vulnerability",eng,"disaster, accident and emergency incident, disaster, accident and emergency incident>disaster>natural disasters, economy, business and finance, economy, business and finance>economic sector, environment>natural resources, disaster, accident and emergency incident>disaster, environment, economy, business and finance>economic sector>computing and information technology, science and technology, disaster, accident and emergency incident>disaster>natural disasters>earthquake, environment>natural resources>water",
10.1016/s0140-6736(12)61684-5,sdsnusa-43c0f16f76733f83d4e3567c470ada61,Transformations to Achieve the Sustainable Development Goals,,Publication,2018-07-18,https://www.unsdsn.org/resources/transformations-to-achieve-the-sustainable-development-goals,,"Sustainable Development Goals, Sustainability, Agriculture",eng,"economy, business and finance, economy, business and finance>economic sector, environment>natural resources, politics, environment, environment>environmental pollution, environment>natural resources>water, economy, business and finance>economic sector>agriculture, politics>government, economy, business and finance>economic sector>energy and resource",
10.1016/s0140-6736(12)61684-5,iiasaat-70ad2654a1dac4833b3d1944164369cb,Transformations to Achieve the Sustainable Development Goals. Report prepared by The World in 2050 initiative,,Publication,2018-07-01,https://pure.iiasa.ac.at/id/eprint/15347/?template=default_internal,"prog_ene, prog_esm, prog_pop, prog_tnt","Sustainable Development Goals, Sustainability, Greenhouse gas emissions",eng,"economy, business and finance, economy, business and finance>economic sector, environment>natural resources, environment, environment>natural resources>water, environment>environmental pollution, economy, business and finance>economic sector>agriculture, science and technology, economy, business and finance>economic sector>energy and resource",
10.1016/s0140-6736(12)61684-5,who-6f75b7577fa883bc7daa3e8478373930,Building a global atlas of zoonotic viruses,,Publication,2018-04-29,https://apps.who.int/iris/handle/10665/272418,,"Health, Health sciences, Life sciences",eng,"health>diseases and conditions, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health, science and technology>natural science>biology, health>diseases and conditions>illness, science and technology, health>diseases and conditions>communicable disease",
10.1016/s0140-6736(12)61684-5,cdc-b1a8b7fc3d491b81f1340c7e3754ceb4,Global Health Security supplement,,Clinical guidance,2017-12-01,https://stacks.cdc.gov/view/cdc/50013,,"Biosecurity, World Health Organization, International Association of National Public Health Institutes",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease",
10.1016/s0140-6736(12)61684-5,worldbank-e8de803f1b0dd18c050a36133afbee80,"Disease Control Priorities, Third Edition : Volume 9. Improving Health and Reducing Poverty",,Publication,2017-11-15,https://openknowledge.worldbank.org/handle/10986/28877,,"Quality-adjusted life year, Poverty reduction, Food",eng,"health>diseases and conditions, science and technology, science and technology>natural science, health, environment, society, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, health>health treatment",10.1596/978-1-4648-0527-1
10.1016/s0140-6736(12)61684-5,randcorporation-53b4ec59810206197f508fb7292fc51e,Which Countries Could Become Disease Hot Spots?,,Publication,2016-09-12,https://www.rand.org/pubs/research_reports/RR1605.html,"International Security and Defense Policy Center, National Defense Research Institute, RAND National Security Research Division","Sub-Saharan Africa, United States Africa Command, Latin America",ara,,
10.1016/s0140-6736(12)61684-5,cgdev-c3d066d6c604323a6a2c035a859e9b9e,Ecosystem Services from Tropical Forests: Review of Current Science - Working Paper 380,,Working paper,2014-10-07,https://www.cgdev.org/publication/ecosystem-services-tropical-forests-review-current-science-working-paper-380,,"Deforestation, Biodiversity, Forest",eng,"environment>natural resources>water, environment, environment>nature, weather, environment>natural resources, health",
10.1016/s0140-6736(12)61684-5,who-39596f7b50193156674637dd03a9e269,Novel coronavirus infection: time to stay ahead of the curve,,Publication,2014-06-17,https://apps.who.int/iris/handle/10665/118437,,"Immunology, Clinical medicine, Life sciences",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>illness, health>diseases and conditions>communicable disease",
10.1016/s0140-6736(12)61684-5,cgiar-8864f70678900ac2825b87a5c77b631b,"Implementation of an ecohealth approach for better management of leptospirosis in Kulon Progo District, Yogyakarta Special Province, Indonesia",,Publication,2013-11-08,https://hdl.handle.net/10568/34008,"CGIAR research centers, Ecosystem approaches to the better management of zoonotic emerging infectious diseases in the Southeast Asia region (EcoZd), Former ILRI research programs, ILRI Food Safety and Zoonoses program outputs, ILRI papers in published proceedings, ILRI program on food safety and zoonoses, ILRI Research Themes, International Livestock Research Institute (ILRI)","Pathogenic Escherichia coli, Avian influenza, Antimicrobial resistance",eng,"health>diseases and conditions>illness, health>diseases and conditions, health",
10.1016/s0140-6736(12)61684-5,cgiar-f2183d14cafd582902ce89ff07f52f0a,A participatory ecohealth study of smallholder pig system in upland and lowland of Lao PDR,,Publication,2013-11-08,https://hdl.handle.net/10568/33994,"CGIAR research centers, Ecosystem approaches to the better management of zoonotic emerging infectious diseases in the Southeast Asia region (EcoZd), Former ILRI research programs, ILRI Food Safety and Zoonoses program outputs, ILRI papers in published proceedings, ILRI program on food safety and zoonoses, ILRI Research Themes, International Livestock Research Institute (ILRI)","Pathogenic Escherichia coli, Avian influenza, Antimicrobial resistance",eng,"health>diseases and conditions>illness, health>diseases and conditions, health",
10.1016/s0140-6736(12)61684-5,cgiar-f9219665ee0f6023c65f95ae44279f8f,Community-based model for rabies control in Bali: An EcoHealth Approach,,Publication,2013-11-08,https://hdl.handle.net/10568/34003,"CGIAR research centers, Ecosystem approaches to the better management of zoonotic emerging infectious diseases in the Southeast Asia region (EcoZd), Former ILRI research programs, ILRI Food Safety and Zoonoses program outputs, ILRI papers in published proceedings, ILRI program on food safety and zoonoses, ILRI Research Themes, International Livestock Research Institute (ILRI)","Health, Zoonosis, Pathogenic Escherichia coli",eng,"health>diseases and conditions>illness, health>diseases and conditions, health",
10.1016/s0140-6736(12)61684-5,cgiar-57b075fb18b6b792daeee749ddc9b6ec,"EcoHealth research in Southeast Asia: Past, now, and the ways forward",,Publication,2013-11-03,https://hdl.handle.net/10568/33885,"CGIAR research centers, Ecosystem approaches to the better management of zoonotic emerging infectious diseases in the Southeast Asia region (EcoZd), Former ILRI research programs, ILRI Food Safety and Zoonoses program outputs, ILRI papers in published proceedings, ILRI program on food safety and zoonoses, ILRI Research Themes, International Livestock Research Institute (ILRI)","Pathogenic Escherichia coli, Avian influenza, Antimicrobial resistance",eng,"health>diseases and conditions>illness, health>diseases and conditions, health",
10.1016/s0140-6736(12)61684-5,fao-629e27cd47ffdd2cacc24b13a23770af,World Livestock 2013 - Changing disease landscapes,,Publication,2013-01-01,https://openknowledge.fao.org/handle/20.500.14283/i3440e,"1 - Продукты знаний, Publicaciones, value chains","Zoonosis, Influenza, Chen dynasty",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, science and technology>natural science>biology",
10.1016/s0140-6736(12)61684-5,fao-ed08e2054af847b6d542ce7e5214e16b,The 3rd Food Safety and Zoonoses Symposium for Asia Pacific,,Publication,2013-01-01,https://openknowledge.fao.org/handle/20.500.14283/CA0761EN,"2 - Совещания, value chains, Документы совещаний","Pathogenic Escherichia coli, Avian influenza, Antimicrobial resistance",eng,"health>diseases and conditions>illness, health>diseases and conditions, health",
10.1016/s0140-6736(12)61684-5,ukparliament-4411028ea31c7eab407b013369ebf8d0,Preventing emerging zoonoses,,Publication,False,https://post.parliament.uk/research-briefings/post-pn-0660/,,"Vaccine, Clinical medicine, Microbiology",eng,"health>diseases and conditions, health, health>diseases and conditions>illness",
10.1038/nri3665,thlfi-570797c4fd82883f1bcc230ffdfb70bc,Activation of Innate Immune Responses by Toll-Like Receptors and Influenza Viruses,,Clinical guidance,2016-01-26,http://www.julkari.fi/handle/10024/130237,,"Toll-like receptor, Orthomyxoviridae, Interferon",eng,"science and technology>natural science, health>diseases and conditions>communicable disease, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology>genetics, health>diseases and conditions, science and technology, health",
10.1126/science.abe8499,who-a88fb58726b9b29b07c3f940e0062419,"SARS-CoV-2 variant risk evaluation, 30 August 2023",,Publication,2023-08-30,https://apps.who.int/iris/handle/10665/372693,,"Medicine, Medical specialties, Clinical medicine",eng,"health, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease, science and technology, health>diseases and conditions",
10.1126/science.abe8499,california_state_agencies-8703011cc255c9e85703fc1e4b21b429,ACOEM COVID-19 Guideline,,Publication,2023-03-03,https://www.dir.ca.gov/dwc/DWCPropRegs/2023/MTUS-Evidence-Based-Update/COVID-19.pdf,,"Variants of SARS-CoV-2, SARS-CoV-2 Omicron variant, COVID-19 vaccine",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions>illness, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health",
10.1126/science.abe8499,europa-b42beadb5f531493cd4bfdd8c9d05fe0,Pollution and the spread of COVID-19.,,Publication,2022-02-02,https://op.europa.eu/en/publication-detail/-/publication/d4089312-8a24-11ec-8c40-01aa75ed71a1/language-en/format-PDF,,"Airborne transmission, Severe acute respiratory syndrome coronavirus 2, Air pollution",eng,"science and technology, health>diseases and conditions>communicable disease, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology",10.2861/007075
10.1126/science.abe8499,europa-36977010e6c6aec43241c26813bde9a4,Pollution and the spread of COVID-19 - Publications Office of the EU,,Publication,2022-02-02,https://op.europa.eu/en/publication-detail/-/publication/d4089312-8a24-11ec-8c40-01aa75ed71a1/language-en,,"Airborne transmission, Severe acute respiratory syndrome coronavirus 2, Air pollution",eng,"science and technology, health>diseases and conditions>communicable disease, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology",10.2861/007075
10.1126/science.abe8499,euparl_library-8b8331b89cafbfe2694749191e380c6b,Pollution and the spread of Covid-19,,Publication,2021-12-09,https://www.europarl.europa.eu/thinktank/en/document/EPRS_STU(2021)697192,,"Airborne transmission, Pathogen transmission, Severe acute respiratory syndrome coronavirus 2",eng,"science and technology, health>diseases and conditions>communicable disease, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology",
10.1126/science.abe8499,stoa-691cf9c37fa4795c72f3a9daffc85a2a,Pollution and the spread of Covid-19 | Panel for the Future of Science and Technology (STOA) | European Parliament,,Publication,2021-12-09,https://www.europarl.europa.eu/stoa/en/document/EPRS_STU(2021)697192,,"Diseases and disorders, Epidemiology, Clinical medicine",eng,"science and technology, health>diseases and conditions>communicable disease, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology",
10.1126/science.abe8499,phoca-306f7da797c03c7a55de41f5a3766c9b,Companion Guide to Variants of Concern (VOCs),,Clinical guidance,2021-06-15,https://www.publichealthontario.ca/-/media/documents/ncov/voc/2021/04/covid-19-companion-guide-variants.pdf?la=fr,,"Variants of SARS-CoV-2, Life sciences, Biochemistry",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology, science and technology>natural science, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>communicable disease>virus disease>retrovirus",
10.1126/science.abe8499,inspq_canada-35036a8140b9defb216710c14f350bb4,Synthèse sur le variant G614 du SRAS-CoV-2 : répercussions épidémiologiques et cliniques sur la COVID-19,Summary of the G614 variant of SARS-CoV-2: epidemiological and clinical repercussions on COVID-19,Clinical guidance,2021-03-23,https://www.inspq.qc.ca/publications/3122-variant-G614-SRAS-CoV-2-repercussions-epidemiologiques,,"Virus, Viral envelope, COVID-19 pandemic",fre,"health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology, science and technology>natural science, science and technology>natural science>biology>genetics, health>diseases and conditions, health",
10.1126/science.abe8499,wmo-c08e22cb95f861b174edd45faa2c6547,First Report of the WMO COVID-19 Task Team: Review on Meteorological and Air Quality Factors Affecting the COVID-19 Pandemic,Review on Meteorological and Air Quality Factors Affecting the COVID-19 Pandemic,Publication,2021-02-25,https://library.wmo.int/records/item/57336-first-report-of-the-wmo-covid-19-task-team-review-on-meteorological-and-air-quality-factors-affecting-the-covid-19-pandemic,,"Epidemiology, Health, Clinical medicine",eng,"science and technology, health>diseases and conditions>communicable disease, science and technology>natural science, weather, health>diseases and conditions, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, health",
10.1126/science.abe8499,hcspfr-fe2be2ed2f4639ba07a3f8b2d7933396,Covid-19 : contrôle et prévention de la diffusion des nouveaux variants du virus en milieu de soins,Covid-19: control and prevention of the spread of new variants of the virus in healthcare settings,Publication,2021-02-03,https://www.hcsp.fr/Explore.cgi/avisrapportsdomaine?clefr=978,,"Variants of SARS-CoV-2, COVID-19 testing, COVID-19 pandemic",fre,"health>health treatment, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness, health>health treatment>medicine, science and technology>natural science>biology",
10.1126/science.abe8499,ecdc-d92fb79bd15c4bc352333bba8fe63c81,Risk Assessment: Risk related to spread of new SARS-CoV-2 variants of concern in the EU/EEA,,Publication,2020-12-29,https://www.ecdc.europa.eu/en/publications-data/covid-19-risk-assessment-spread-new-sars-cov-2-variants-eueea,,"Variant of Concern 202012/01, Severe acute respiratory syndrome coronavirus 2, Infection",eng,"science and technology>natural science, health>diseases and conditions>communicable disease, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, health>diseases and conditions, health, science and technology",
10.1016/s0140-6736(14)60111-2,oieint-c97843a8fac2422ee733f84db621c381,"Global Strategy for the Prevention and Control of High Pathogenicity Avian Influenza (2024–2033). Achieving sustainable, resilient poultry production systems",,Publication,2025-02-01,https://doc.oie.int/dyn/portal/index.xhtml?page=alo&aloId=44589,,"Avian influenza, Influenza A virus subtype H7N9, Influenza A virus subtype H5N1",eng,"health, health>diseases and conditions>communicable disease, science and technology>natural science, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology>genetics, health>diseases and conditions, science and technology",
10.1016/s0140-6736(14)60111-2,fao-a8b70e5833032708ae2583d662a6923b,Global strategy for the prevention and control of high pathogenicity avian influenza (2024–2033),,Publication,2025-01-01,https://openknowledge.fao.org/handle/20.500.14283/cd3840en,"1 - Продукты знаний, Publicaciones, value chains","Avian influenza, Influenza A virus subtype H7N9, Influenza A virus subtype H5N1",eng,"health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology>genetics, health>diseases and conditions, health",10.4060/cd3840en
10.1016/s0140-6736(14)60111-2,pubmedcentral-425d695d16729cd83cacd1f8c8fad03f,"Diagnosis and treatment of community‐acquired pneumonia in adults: 2016 clinical practice guidelines by the Chinese Thoracic Society, Chinese Medical Association",,Clinical guidance,2017-09-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7162259/pdf,,"Pneumonia, Acute respiratory distress syndrome, Aspiration pneumonia",eng,"health, health>diseases and conditions>illness, science and technology>biomedical science>pharmacology, science and technology, science and technology>biomedical science, health>diseases and conditions",10.1111/crj.12674
10.1016/s0140-6736(14)60111-2,who-3f84843e9157759c8c86cd819e447265,"Weekly Epidemiological Record, 2014, vol. 89, 11 [‎full issue]‎",,Publication,2016-06-16,https://apps.who.int/iris/handle/10665/242189,,"Influenza A virus subtype H7N9, Avian influenza, Influenza A virus",eng,"health>health treatment, health>diseases and conditions, science and technology, science and technology>natural science, health, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease, health>health treatment>preventative medicine",
10.1016/s0140-6736(14)60111-2,who-596f4674d5af7af3829d8802ab0a4a32,Antigenic and genetic characteristics of zoonotic influenza viruses and development of candidate vaccine viruses for pandemic preparedness = Caractéristiques génétiques et antigéniques des virus grippaux zoonotiques et mise au point de virus vaccinaux candidats pour se préparer à une pandémie,,Publication,2016-06-16,https://apps.who.int/iris/handle/10665/242188,,"Microbiology, Medical humanities, Health sciences",eng,"science and technology, health>diseases and conditions, science and technology>natural science, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease, science and technology>natural science>biology>genetics",
10.1016/s0140-6736(14)60111-2,who-b63a2ab850d371d58ab4c80ecbc339ee,"Weekly Epidemiological Record, 2014, vol. 89, 28 [‎full issue]‎",,Publication,2016-06-16,https://apps.who.int/iris/handle/10665/242240,,"Viruses, Poultry diseases, Health sciences",eng,"science and technology, health>diseases and conditions, science and technology>natural science, health, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease",
10.1016/s0140-6736(14)60111-2,who-e337f5c1224d00aebc74a5a6ed383165,"Human cases of influenza at the human-animal interface, 2013 = Cas humains de grippe à l’interface homme-animal, 2013",,Publication,2016-06-16,https://apps.who.int/iris/handle/10665/242239,,"Microbiology, Viral respiratory tract infections, Epidemiology",eng,"science and technology, health>diseases and conditions, science and technology>natural science, health, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease",
10.1016/s0140-6736(14)60111-2,stateofnewjersey-753ef95870969cc88b75e4b440a9c4d6,Highly Pathogenic Avian Influenza,,Publication,2015-01-26,https://www.nj.gov/agriculture/divisions/ah/pdf/highly_pathogenic_avian_influenza.pdf,,"Avian influenza, Influenza A virus subtype H5N1, Influenza A virus subtype H7N9",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, science and technology>natural science>biology",
10.1016/s0140-6736(14)60111-2,ecdc-73b482b2eb715d89fc2127a7d3f59ba3,Respiratory tract infections - Annual epidemiological report for 2012-13,,Publication,2015-01-15,https://www.ecdc.europa.eu/en/publications-data/respiratory-tract-infections-annual-epidemiological-report-2012-13,,"Avian influenza, Influenza, Influenza A virus subtype H3N2",eng,"health>diseases and conditions, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>illness, science and technology, science and technology>natural science>biology, health>diseases and conditions>communicable disease",
10.1016/s0140-6736(14)60111-2,who-4a9b3799c33a9548ce079298e32516f6,WHO Regional Office for Europe overview on avian influenza for public health professionals: 01.03.2015,,Publication,2015-01-01,https://apps.who.int/iris/handle/10665/375021,5. Regional Office for Europe,"Causes of death, Health sciences, Immunology",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness, health>diseases and conditions, science and technology>natural science>biology>genetics, science and technology>natural science>biology",
