first_order_doi,Overton id,Title,Translated title,Document type,Published_on,Document URL,Source specific tags,Top topics,Languages,Document theme,Policy Document DOIs
10.1016/s0140-6736(13)60938-1,fao-a5095d39f809a9805e1fc85b14af089a,Waterfowl Spring Migratory Behavior and Avian Influenza Transmission Risk in the Changing Landscape of the East Asian-Australasian Flyway,,Scholarly article,2018-01-01,https://openknowledge.fao.org/handle/20.500.14283/CA2818EN,"1 - Продукты знаний, Publicaciones, value chains","Bird migration, Avian influenza, Influenza A virus subtype H5N1",eng,"science and technology>natural science, health>diseases and conditions>communicable disease, health, science and technology, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, health>diseases and conditions",
10.1016/s0140-6736(13)60938-1,efsaeu-0fa0846dd8d0901aafc34ce3005cf825,Avian influenza overview October 2016–August 2017,,Publication,2017-10-16,https://www.efsa.europa.eu/en/efsajournal/pub/5018,,"Avian influenza, Influenza A virus subtype H5N1, Influenza A virus subtype H5N8",eng,"science and technology>natural science, health>diseases and conditions>communicable disease, health>diseases and conditions, health, science and technology, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology",10.2903/j.efsa.2017.5018
10.1016/s0140-6736(13)60938-1,ecdc-f0ddd3e6de73a85114a20a96d4353b81,"Human infection with avian influenza A(H7N9) virus - 5th update, 27 January 2017",,Publication,2017-01-27,https://www.ecdc.europa.eu/en/publications-data/human-infection-avian-influenza-ah7n9-virus-5th-update-27-january-2017,,"Poultry diseases, Life sciences, Health sciences",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>illness, health>diseases and conditions>communicable disease, science and technology",
10.1016/s0140-6736(13)60938-1,provinceofquebec-de653d5b4401619f8cb8631c6eb21ed1,Stratégie québécoise sur la santé des animaux sauvages - Rapport Surveillance des maladies de la faune,Québec Strategy for the Health of Wild Animals - Wildlife Disease Surveillance Report,Publication,2016-04-12,https://mffp.gouv.qc.ca/documents/faune/surveillance-maladie-faune-2011-2014.pdf,,"Chronic wasting disease, Influenza, Influenza A virus subtype H5N1",fre,"health, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science, science and technology>natural science>biology, science and technology, health>diseases and conditions>illness, health>diseases and conditions>communicable disease",
10.1016/s0140-6736(13)60938-1,oieint-585ae0c896f1711d31a9997d4e94dd09,Global Avian Influenza Surveillance in Wild Birds: A Strategy to Capture Viral Diversity,,Scholarly article,2015-04-01,https://doc.oie.int/dyn/portal/index.xhtml?page=alo&aloId=32749,,"Avian influenza, Influenza, Influenza A virus subtype H5N1",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions",
10.1016/s0140-6736(13)60938-1,ecdc-776be646e865e9fd01be1ec855a8ecdd,"Rapid risk assessment: Human infections with avian influenza A viruses, China",,Publication,2014-02-26,https://www.ecdc.europa.eu/en/publications-data/rapid-risk-assessment-human-infections-avian-influenza-viruses-china,,"Influenza A virus subtype H7N9, Influenza A virus subtype H5N1, Avian influenza",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science, health, health>diseases and conditions>illness, science and technology>natural science>biology, health>diseases and conditions>communicable disease, science and technology",
10.1016/s0140-6736(13)60938-1,europa-a9668ce81c8ecad43ec51ad50d64a1ec,Eurosurveillance : special edition : emergence of novel influenza A(H7N9) virus. July 2013.,,Publication,2013-07-25,https://op.europa.eu/en/publication-detail/-/publication/c2393ed9-e57b-4bf8-8f18-4c5e840fdb0f/language-en/format-PDF,,"Influenza A virus subtype H7N9, Influenza, Influenza A virus subtype H5N1",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology>genetics, health>diseases and conditions, science and technology>natural science>biology",
10.1016/s0140-6736(13)60938-1,ecdc-a086bc835ffb08f1c0cd2ede54009b3a,"Human infection with a novel avian influenza virus, A(H7N9), China - 2nd update, 8 May 2013",,Publication,2013-05-08,https://www.ecdc.europa.eu/en/publications-data/human-infection-novel-avian-influenza-virus-ah7n9-china-2nd-update-8-may-2013,,"Influenza A virus subtype H7N9, Avian influenza, Influenza A virus subtype H5N1",eng,"health>diseases and conditions, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health, science and technology>natural science>biology, science and technology, health>diseases and conditions>illness, health>diseases and conditions>communicable disease",
10.1056/nejmra1208802,europa-b748f13edbdafe827f278b0b16cdb76e,Recommendations for preparedness planning for public health threats - Publications Office of the EU,,Publication,2025-04-22,https://op.europa.eu/en/publication-detail/-/publication/09b49387-1feb-11f0-b1a3-01aa75ed71a1/language-en,,"Emergency management, European Centre for Disease Prevention and Control, Public health",eng,"health>diseases and conditions, health, science and technology",10.2900/7416543
10.1056/nejmra1208802,ecdc-d28e01f631ea700f5f49e1f6b3596cc0,Recommendations for preparedness planning for public health threats,,Publication,2025-04-02,https://www.ecdc.europa.eu/en/publications-data/recommendations-preparedness-planning-public-health-threats,,"Health, Pandemic, World Health Organization",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease, science and technology",
10.1056/nejmra1208802,who-eca8bfa93ddfc23c324b2e86234d625a,Strategic framework for prevention and control of emerging and epidemic-prone infectious diseases in the Eastern Mediterranean Region 2020–2024: prevent. prepare. detect. respond,,Publication,2022-11-05,https://apps.who.int/iris/handle/10665/364100,,"Pandemic, World Health Organization, Public health surveillance",eng,"health>diseases and conditions>illness, health>diseases and conditions, health, health>diseases and conditions>communicable disease",
10.1056/nejmra1208802,asiandevelopmentbank-ae828297d15ef6b8d76bc062c7a95fd1,CAREC Health Strategy 2030,,Publication,2022-05-25,https://www.adb.org/documents/carec-health-strategy-2030,,"Health, Health security, COVID-19 pandemic",eng,"health>diseases and conditions>communicable disease, health, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology",10.22617/tcs220193-2
10.1056/nejmra1208802,norweiganinstituteofpublichealth-32074c816791880968536cd497390026,Urbanization and preparedness for outbreaks with high-impact respiratory pathogens,,Clinical guidance,2020-10-01,https://www.fhi.no/publ/2020/urbanization-and-preparedness-for-outbreaks-with-high-impact-respiratory-pa/,,"Non-pharmaceutical intervention (epidemiology), Pandemic, COVID-19",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions, health, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>epidemic",
10.1056/nejmra1208802,apo-f450d362c9f698acf4728763ea495e1b,RDA COVID-19: Recommendations and guidelines on data sharing,,Publication,2020-06-30,https://apo.org.au/node/306803,,"Governance, Institute for Health Metrics and Evaluation, Metadata",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>social sciences, science and technology>natural science>biology, science and technology>natural science>biology>genetics, economy, business and finance>economic sector>computing and information technology, science and technology>social sciences>information science, economy, business and finance>economic sector>computing and information technology>software, science and technology",
10.1056/nejmra1208802,ifnsweden-fa62235a6b7b656b3af049554aadd9ea,Does Precise Case Information Limit Precautionary Behavior? Evidence from COVID-19 in Singapore,,Working paper,2020-06-22,https://www.ifn.se/media/cjtl5j0b/wp1344.pdf,,"Risk, Fixed effects model, Regression analysis",eng,"health>health treatment, health>diseases and conditions, health, science and technology, health>health treatment>medicine",
10.1056/nejmra1208802,prifde-f038009a4d2f8ff0ec5fee9ba0670efc,Norm Conflicts in Global Health: The Case of Indonesia and Pandemic Influenza Preparedness,,Working paper,2020-04-07,https://www.prif.org/en/publications/publication-search/publication/norm-conflicts-in-global-health-the-case-of-indonesia-and-pandemic-influenza-preparedness,,"Influenza, Influenza pandemic, Influenza A virus subtype H5N1",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions, health, science and technology, health>diseases and conditions>communicable disease>virus disease",
10.1056/nejmra1208802,nber-027d6a21845d5c3e1777f8d5f354400f,Polarization and Public Health: Partisan Differences in Social Distancing during the Coronavirus Pandemic,,Working paper,2020-04-02,https://www.nber.org/papers/w26946,,"Externality, Race and ethnicity in the United States Census, Survey methodology",eng,"health, health>diseases and conditions, science and technology, science and technology>social sciences, health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>virus disease",
10.1056/nejmra1208802,governmentofisrael-efae7fa652466413dc0114031cde90ca,פרסומי משרד המודיעין במסגרת המערכה נגד מגיפת הקורונה,Ministry of Intelligence publications under the Corona epidemic campaign,Publication,2020-02-26,https://www.gov.il/he/departments/publications/reports/corona_intelligence_services,,,heb,,
10.1056/nejmra1208802,who-7446360fcc3e54997d166f7565090743,Eastern Mediterranean Health Journal,,Publication,2019-08-29,https://apps.who.int/iris/handle/10665/326670,,"Influenza, Zanamivir, Antiviral drug",eng,"science and technology>natural science, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, science and technology>natural science>biology, science and technology, health>diseases and conditions>illness, health>diseases and conditions>communicable disease",
10.1056/nejmra1208802,nice-481e7dd650631ef189085d3d8f6380b8,Emergency and acute medical care in over 16s: service delivery and organisation,,Clinical guidance,2018-03-28,https://www.nice.org.uk/guidance/ng94,,"Emergency department, Triage, Patient safety",eng,"health>healthcare policy, health, health>health treatment, health>healthcare policy>government health care, health>health treatment>medicine",
10.1056/nejmra1208802,who-5c82bc8ef70cd285f6afccfa02751067,The H1N1 influenza pandemic of 2009 in the Eastern Mediterranean Region: lessons learnt and future strategy,,Publication,2018-02-05,https://apps.who.int/iris/handle/10665/260106,,"Influenza pandemic, Influenza, Influenza A virus subtype H1N1",eng,"health>diseases and conditions, health, science and technology, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease",
10.1056/nejmra1208802,who-5fcd1a085de2eae8dc690375dccbf3a4,2017 update,,Publication,2018-01-22,https://apps.who.int/iris/handle/10665/259887,,"Influenza, Influenza pandemic, Antiviral drug",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology, science and technology>biomedical science, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease>epidemic, science and technology>biomedical science>pharmacology",
10.1056/nejmra1208802,cdc-b1a8b7fc3d491b81f1340c7e3754ceb4,Global Health Security supplement,,Clinical guidance,2017-12-01,https://stacks.cdc.gov/view/cdc/50013,,"Ebola virus disease, Centers for Disease Control and Prevention, Field Epidemiology Training Program",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease",
10.1056/nejmra1208802,who-6eb0da72a4ff81978b6f304b9499448a,Protocole d’investigation des flambées épidémiques des maladies respiratoires aiguës d’étiologie inconnue,Protocol for investigating outbreaks of acute respiratory diseases of unknown etiology,Publication,2016-07-28,https://apps.who.int/iris/handle/10665/246259,,"Influenza, Influenza A virus subtype H5N1, Middle East respiratory syndrome-related coronavirus",fre,"health, health>diseases and conditions, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness",
10.1056/nejmra1208802,who-0640c3fba446e092947737365ebf8640,Protocol for the investigation of acute respiratory illness outbreaks of unknown etiology,,Publication,2016-03-08,https://apps.who.int/iris/handle/10665/204592,,"Influenza, Influenza pandemic, Avian influenza",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>epidemic",
10.1056/nejmra1208802,who-8eac080a82bb203f841fa3efa4b553e9,Protocole pour la surveillance sentinelle de la grippe au niveau national,Protocol for national sentinel influenza surveillance,Publication,2015-10-05,https://apps.who.int/iris/handle/10665/187120,,"Influenza, 2009 flu pandemic, Influenza A virus subtype H7N9",fre,"health, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, health>diseases and conditions>illness, science and technology",
10.1056/nejmra1208802,who-9e95dd343133c3f4aa8a7fe5a25feb0b,Protocolo para a vigilância sentinela nacional da gripe,Protocol for national sentinel surveillance of influenza,Publication,2015-10-05,https://apps.who.int/iris/handle/10665/187143,,"Influenza, Swine influenza, Epidemiology",por,"health, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science, health>diseases and conditions>illness, science and technology, science and technology>natural science>biology, health>diseases and conditions>communicable disease",
10.1056/nejmra1208802,who-b7580d81fcd7ebe3444f74ff44791059,Protocol for national influenza sentinel surveillance,,Publication,2015-10-05,https://apps.who.int/iris/handle/10665/187121,,"Influenza pandemic, Influenza, Influenza A virus subtype H7N9",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>illness, science and technology, science and technology>natural science>biology",
10.1038/s41586-021-03792-w,governmentofethiopia-d7930c101a93cd4d29e6857960c2181e,COVID-19 after Different Waves of the Pandemic. What is Next?,,Publication,2023-11-17,https://ephi.gov.et/wp-content/uploads/2023/11/COVID-19-What-is-next-Rapid-Revie.pdf,,"COVID-19 pandemic, Pandemic, Health",eng,"health>health treatment, health, health>diseases and conditions, health>diseases and conditions>illness, health>health treatment>medicine",
10.1038/s41586-021-03792-w,fcppca-ff5f8f0c1237a1579475065d8882003b,A Big Picture Look at the Disastrous Public Health Response to COVID-19,,Scholarly article,2022-03-18,https://fcpp.org/2022/10/28/a-big-picture-look-at-the-disastrous-public-health-response-to-covid-19/,,"Overfitting, Pneumonia, Risk",eng,"health>health treatment, health>diseases and conditions, health, science and technology, health>diseases and conditions>illness, health>diseases and conditions>cancer, health>health treatment>medicine",
10.1038/s41586-021-03792-w,phoca-5f88f52aae308278e0dfb4e87cb3d7e1,Considerations for Population Immunity and Endemicity,,Clinical guidance,2022-02-17,https://www.publichealthontario.ca/-/media/Documents/nCoV/Vaccines/2022/02/considerations-population-immunity-endemicity.pdf?sc_lang=fr,,"Health, Herd immunity, Infection",eng,"health>diseases and conditions>communicable disease, health>health treatment, health>health treatment>preventative medicine, health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, health>health treatment>preventative medicine>vaccines",
10.1038/s41586-021-03792-w,phoca-1b624ed8e29718ffdaf86b6dc5b23cf8,What Does it Mean for COVID-19 to be ‘Endemic’ and When Will We Get There?,,Clinical guidance,2021-12-06,https://www.publichealthontario.ca/-/media/documents/ncov/phm/2021/12/covid-19-what-does-endemic-mean.pdf,,"COVID-19, Infection, SARS-CoV-2",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions, health>diseases and conditions>illness, health, health>diseases and conditions>communicable disease>virus disease",
10.1038/s41586-021-03792-w,ladocumentationfrancaise-ea92197ee4dc32454e39d2fefa0b71c7,avis du conseil scientifique covid 051012021 quand et comment alleger.fr,opinion of the scientific council covid 051012021 when and how alleger.fr,Publication,2021-10-08,https://www.vie-publique.fr/rapport/281828-avis-du-conseil-scientifique-covid-051012021-quand-et-comment-alleger,,"Public health, Clinical medicine, Medical specialties",fre,"science and technology, health>diseases and conditions>communicable disease, science and technology>natural science, health>diseases and conditions, health, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology",
10.1038/s41586-021-03792-w,stateofnsw-acaef66911f7988065e5e7ba3a362f08,Daily evidence digest,,Publication,2021-07-12,https://ciap.health.nsw.gov.au/assets/docs/covid-19/daily-evidence-digest/2021/20210712-daily-evidence-digest.pdf,,"COVID-19 vaccine, CoronaVac, SARS-CoV-2 Delta variant",eng,"health>diseases and conditions>communicable disease, health>health treatment, health>health treatment>preventative medicine, health, health>health treatment>preventative medicine>vaccines, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease",
10.1002/embj.201387442,umweltbundesamt-cd46c82b2be1ddcbdac81a9c4e67749f,Entwicklung eines Nachweisverfahrens für (Vogel)Grippeviren in der Umwelt,Development of a detection method for (avian) influenza viruses in the environment,Publication,2024-10-30,https://www.umweltbundesamt.de/publikationen/entwicklung-eines-nachweisverfahrens-fuer,,"Influenza, Infection, Avian influenza",ger,"health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, health>diseases and conditions>illness, science and technology>natural science>biology, science and technology, science and technology>natural science, health>diseases and conditions, science and technology>natural science>biology>genetics",
10.1002/embj.201387442,ecdc-94ab2cbdb09b9268757f3deea063eb64,Avian influenza overview December 2022 – March 2023,,Publication,2023-03-13,https://www.ecdc.europa.eu/en/publications-data/avian-influenza-overview-december-2022-march-2023,,"Influenza A virus subtype H5N1, Avian influenza, Influenza",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, health",
10.1002/embj.201387442,federalpublicservicesbe-c2ab1efe57099b8db2d1a659149436c3,Superior Health Council,,Publication,2021-02-04,https://www.health.belgium.be/sites/default/files/uploads/fields/fpshealth_theme_file/20210203_shc-9477_omics_vweb.pdf,,"DNA sequencing, Lipidomics, Epigenetics",eng,"health, science and technology>natural science>biology, science and technology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology>natural science>biology>physiology, health>diseases and conditions",
10.1038/nature12392,ecdc-25655cb1b7a7b99e924744943421385f,"Genetic evolution of influenza A(H7N9) virus in China - implications for public health. Sixth update, 9 March 2017",,Publication,2017-03-10,https://www.ecdc.europa.eu/en/publications-data/genetic-evolution-influenza-ah7n9-virus-china-implications-public-health-sixth,,"Avian influenza, Influenza, Influenza A virus",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease, health>diseases and conditions>illness, science and technology",
10.1038/nature12392,ecdc-f0ddd3e6de73a85114a20a96d4353b81,"Human infection with avian influenza A(H7N9) virus - 5th update, 27 January 2017",,Publication,2017-01-27,https://www.ecdc.europa.eu/en/publications-data/human-infection-avian-influenza-ah7n9-virus-5th-update-27-january-2017,,"Influenza A virus subtype H7N9, Avian influenza, Influenza",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>illness, health>diseases and conditions>communicable disease, science and technology",
10.1038/nature12392,stateofnewjersey-753ef95870969cc88b75e4b440a9c4d6,Highly Pathogenic Avian Influenza,,Publication,2015-01-26,https://www.nj.gov/agriculture/divisions/ah/pdf/highly_pathogenic_avian_influenza.pdf,,"Avian influenza, Influenza A virus subtype H5N1, Influenza A virus subtype H7N9",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, science and technology>natural science>biology",
10.1038/nature12392,govdeptsjapan-6603bfa80b5e62e0a7a3a948169b4ea9,医療従事者向けインフルエンザ研修会 2014 年 11 月 2 日,"Influenza training session for healthcare workers November 2, 2014",Publication,2014-11-04,https://www.mhlw.go.jp/bunya/kenkou/kekkaku-kansenshou01/kouen-kensyuukai/pdf/h26/kouen-kensyuukai_02.pdf,,"Microbiology, Bacterial pneumonia, Extracorporeal membrane oxygenation",jpn,"health>diseases and conditions, health>diseases and conditions>communicable disease, health>health treatment, science and technology>natural science, health, health>diseases and conditions>communicable disease>virus disease, health>health treatment>medicine, science and technology, science and technology>natural science>biology",
10.1038/nature12392,ecdc-776be646e865e9fd01be1ec855a8ecdd,"Rapid risk assessment: Human infections with avian influenza A viruses, China",,Publication,2014-02-26,https://www.ecdc.europa.eu/en/publications-data/rapid-risk-assessment-human-infections-avian-influenza-viruses-china,,"Poultry diseases, Diseases and disorders, Viral respiratory tract infections",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science, health, health>diseases and conditions>illness, science and technology>natural science>biology, health>diseases and conditions>communicable disease, science and technology",
10.1371/journal.ppat.1004395,iucn-076e9cf88938802e45b5e56a69e62279,Situation analysis on the roles and risks of wildlife in the emergence of human infectious diseases,,Publication,2022-01-01,https://portals.iucn.org/library/node/49880,,"Transmission (medicine), Microbiology, Health sciences",eng,"health, health>diseases and conditions>communicable disease, health>diseases and conditions>illness, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease",10.2305/iucn.ch.2022.01.en
10.1371/journal.ppat.1004395,vkmno-c23eece1a3614081d8891c05fdea941f,Import og hold av krepsdyr i ferskvannsakvarier – risiko for biologisk mangfold,Import and keeping of crustaceans in freshwater aquariums - risk of biological diversity,Publication,2020-03-19,https://vkm.no/risikovurderinger/allevurderinger/importogholdavkrepsdyriferskvannsakvarierrisikoforbiologiskmangfold.4.6f88cec17187bbdda14438b.html,,"Crustaceans, Norwegian Scientific Committee for Food and Environment, Biodiversity",eng,"environment>natural resources, health, science and technology, science and technology>natural science, environment>natural resources>water, environment, science and technology>natural science>biology, health>diseases and conditions",
10.1038/nature12379,kcdc-a09f63402e7f53ce0a129b4c4304a1a2,질병관리청,Centers for Disease Control and Prevention,Clinical guidance,2024-07-03,https://www.kdca.go.kr/board/board.es?mid=a20602010000&bid=0034&list_no=62405&act=view,,"Inflammation, Immune system, Neutrophil",kor,"health>diseases and conditions>communicable disease, health>health treatment, science and technology, science and technology>natural science, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, science and technology>natural science>biology>physiology, health>health treatment>medicine",
10.1038/nature12379,royalsociety-b7d7df6e8f7c5819c438db0dfc31b0de,Implications of advances in science for the BTWC,,Publication,2017-09-20,https://royalsociety.org/topics-policy/projects/biological-toxin-weapons-convention,,"Avian influenza, Infection, Virus",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science, science and technology, health, science and technology>natural science>biology>genetics",
10.1038/nature12379,who-c5b6bba02489a0c60fc80944130401fd,"Seventh Meeting of National Influenza Centres and Influenza Surveillance in the Western Pacific and South-East Asia Regions, Beijing, China, 12-15 November 2013 : meeting report",,Publication,2017-08-02,https://apps.who.int/iris/handle/10665/259115,,"Health sciences, Health, Medicine",eng,"health>diseases and conditions>communicable disease>virus disease, science and technology>natural science, health>diseases and conditions, health, science and technology, science and technology>natural science>biology, health>diseases and conditions>communicable disease, health>diseases and conditions>illness",
10.1038/nature12379,ecdc-25655cb1b7a7b99e924744943421385f,"Genetic evolution of influenza A(H7N9) virus in China - implications for public health. Sixth update, 9 March 2017",,Publication,2017-03-10,https://www.ecdc.europa.eu/en/publications-data/genetic-evolution-influenza-ah7n9-virus-china-implications-public-health-sixth,,"Influenza A virus subtype H7N9, Avian influenza, Influenza",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease, health>diseases and conditions>illness, science and technology",
10.1038/nature12379,ecdc-f0ddd3e6de73a85114a20a96d4353b81,"Human infection with avian influenza A(H7N9) virus - 5th update, 27 January 2017",,Publication,2017-01-27,https://www.ecdc.europa.eu/en/publications-data/human-infection-avian-influenza-ah7n9-virus-5th-update-27-january-2017,,"Respiratory diseases, Viral respiratory tract infections, Diseases and disorders",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>illness, health>diseases and conditions>communicable disease, science and technology",
10.1038/nature12379,kcdc-57e11c64e4eb3bb3997de1c754b8f4d6,질병관리본부,Center for Disease Control,Clinical guidance,2015-04-23,https://www.cdc.go.kr/board/board.es?mid=a20602010000&bid=0034&list_no=62405&act=view,,,kor,,
10.1038/nature12379,ecdc-776be646e865e9fd01be1ec855a8ecdd,"Rapid risk assessment: Human infections with avian influenza A viruses, China",,Publication,2014-02-26,https://www.ecdc.europa.eu/en/publications-data/rapid-risk-assessment-human-infections-avian-influenza-viruses-china,,"Influenza A virus subtype H7N9, Influenza A virus subtype H5N1, Avian influenza",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science, health, health>diseases and conditions>illness, science and technology>natural science>biology, health>diseases and conditions>communicable disease, science and technology",
10.1038/nature12379,cdc-1a588651474b01267d973473a5e35212,Centers for Disease Control and Prevention Influenza Division international activities fiscal years 2012 & 2013 annual report,,Clinical guidance,2014-01-01,https://stacks.cdc.gov/view/cdc/24412,,"Influenza-like illness, Influenza, Influenza A virus subtype H5N1",eng,"health>diseases and conditions, science and technology, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease>virus disease>retrovirus, science and technology>natural science>biology, health>diseases and conditions>communicable disease",
10.1111/nyas.12462,who-28aa2402db01c011f5b31c0f08fa825a,Seasonal influenza surveillance (‎2009–2017)‎ for pandemic preparedness in the WHO South-East Asia Region,,Publication,2020-04-22,https://apps.who.int/iris/handle/10665/331834,,"Influenza-like illness, Influenza A virus subtype H1N1, Pandemic H1N1/09 virus",eng,"health>diseases and conditions, health, science and technology, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>epidemic",
10.1111/nyas.12462,who-b45bfac842d2bf60fe82f67fc8a4df95,"WHO South-East Asia Journal of Public Health, Volume 9, Issue 1, April 2020",,Publication,2020-04-22,https://apps.who.int/iris/handle/10665/331838,,"One Health, Emergency management, World Health Organization",eng,"disaster, accident and emergency incident, health>diseases and conditions, health, disaster, accident and emergency incident>disaster, health>diseases and conditions>illness, health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>epidemic",
10.1111/nyas.12462,who-cba242d7e44b5a65c892cb03d1698b0d,The immunological basis for immunization series: module 23: influenza vaccines,,Publication,2017-10-10,https://apps.who.int/iris/handle/10665/259211,,"Influenza, Orthomyxoviridae, Influenza pandemic",eng,"health>diseases and conditions, science and technology, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease",
10.1111/nyas.12462,who-6eb0da72a4ff81978b6f304b9499448a,Protocole d’investigation des flambées épidémiques des maladies respiratoires aiguës d’étiologie inconnue,Protocol for investigating outbreaks of acute respiratory diseases of unknown etiology,Publication,2016-07-28,https://apps.who.int/iris/handle/10665/246259,,"Influenza, Influenza A virus subtype H5N1, Middle East respiratory syndrome-related coronavirus",fre,"health, health>diseases and conditions, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness",
10.1111/nyas.12462,who-0640c3fba446e092947737365ebf8640,Protocol for the investigation of acute respiratory illness outbreaks of unknown etiology,,Publication,2016-03-08,https://apps.who.int/iris/handle/10665/204592,,"Influenza, Influenza pandemic, Avian influenza",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>epidemic",
10.1126/science.1222526,ecdc-3a1e4cd29e4ecd1a047de84eb958b9b9,Avian influenza overview September–December 2023,,Publication,2023-12-14,https://www.ecdc.europa.eu/en/publications-data/avian-influenza-overview-september-december-2023,,"Avian influenza, Influenza A virus subtype H5N1, Influenza",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, science and technology>natural science>biology, science and technology>natural science>biology>genetics",
