first_order_doi,Overton id,Title,Translated title,Document type,Published_on,Document URL,Source specific tags,Top topics,Languages,Document theme,Policy Document DOIs
10.1007/s11948-007-9043-4,pacforum-661a2366e4775c91b5874f8b65d4b294,Issues & Insights Vol. 13 - No. 8 - Innovate or Enervate: The future of US-Japan alliance collaboration,,Publication,2013-07-17,https://www.pacforum.org/analysis/issues-insights-vol-13-no-8-innovate-or-enervate-future-us-japan-alliance-collaboration,,"Cyberwarfare, Cyberattack, Computer security",eng,"conflicts, war and peace, conflicts, war and peace>armed conflict, politics, politics>government, health, politics>government>defence",
10.1007/s11948-007-9043-4,pacforum-78162076915aeac9c0a7e6939fd68b99,Issues & Insights Vol. 12 - No. 11 - The Biosecurity Lexicon Project,,Publication,2012-11-01,https://www.pacforum.org/analysis/issues-insights-vol-12-no-11-biosecurity-lexicon-project,,"Genome, Life sciences, Biology",eng,"science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, science and technology>natural science>biology, health, science and technology, health>diseases and conditions>communicable disease",
10.1007/s11948-007-9043-4,europa-6bd9e8108855d6e64df4ffa8babab7a5,European textbook on ethics in research.,,Publication,2011-01-04,https://op.europa.eu/en/publication-detail/-/publication/0f37f142-c333-40a8-90a7-bba25c314720/language-en/format-PDF,,"Institutional review board, Consequentialism, Principlism",eng,"science and technology>social sciences, society, society>values>ethics, society>values, science and technology>social sciences>philosophy, science and technology, health",10.2777/17442
10.1007/s11948-007-9043-4,europa-a0fe26f19f5b5dea19c36095b3bbd484,Syllabus on ethics in research : addendum to the European textbook on ethics in research.,,Publication,2011-01-04,https://op.europa.eu/en/publication-detail/-/publication/b38f1fd1-994d-45bb-b765-bf24391b549e/language-en/format-PDF,,"Informed consent, Principlism, Research",eng,"society, society>values>ethics, health>diseases and conditions, health>diseases and conditions>illness, health, society>values",10.2777/18849
10.1007/s11948-007-9043-4,europa-653f6d1e21985d025df403307bf619e7,European textbook on ethics in research.,,Publication,2010-10-06,https://op.europa.eu/en/publication-detail/-/publication/12567a07-6beb-4998-95cd-8bca103fcf43/language-en/format-PDF,,"Consequentialism, Principlism, Ethics",eng,"science and technology>social sciences, society, society>values>ethics, society>values, science and technology>social sciences>philosophy, science and technology, health",10.2777/51536
10.1007/s11948-007-9043-4,europa-21e43013a02ffaa5ba13d6b95e542c63,Syllabus on ethics in research : addendum to the European textbook on ethics in research.,,Publication,2010-09-08,https://op.europa.eu/en/publication-detail/-/publication/3b85d7d8-c113-44ad-97d1-408a01a9504f/language-en/format-PDF,,"Informed consent, Principlism, Research",eng,"society, society>values>ethics, health>diseases and conditions, health>diseases and conditions>illness, health, society>values",10.2777/56382
10.1007/s11948-007-9043-4,unitednations-951c00bf0d11ebab7a440c1734d7a318,Oversight of science /,,Publication,2008-07-14,https://digitallibrary.un.org/record/636800?ln=en,"BIOLOGICAL WEAPONS, BIOSAFETY, BIOTECHNOLOGY","Cancer, Biology, Health",chi,"health>health treatment, science and technology>natural science, science and technology>natural science>biology, science and technology, health, science and technology>natural science>biology>genetics, health>health treatment>medicine",
10.1038/nbt.1593,europa-7aae1db90b9fd64bfa52e8f882160d90,JRC horizon scanning on dual-use civil and military research.,,Publication,2020-10-13,https://op.europa.eu/en/publication-detail/-/publication/75e1f46a-12a8-11eb-9a54-01aa75ed71a1/language-en/format-PDF,,"Kilopower, SpaceX Starlink, Nootropic",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology>natural science>biology, science and technology, conflicts, war and peace, economy, business and finance>economic sector>computing and information technology",10.2760/47988
10.1038/nbt.1593,jointresearcheu-235cfd7bc28fd8af5e6f800a55ca398b,JRC horizon scanning on dual-use civil and military research,,Publication,2020-10-13,https://publications.jrc.ec.europa.eu/repository/handle/JRC120638,Safety and security,"Technology, Synthetic biology, Artificial intelligence",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology, science and technology, conflicts, war and peace, science and technology>natural science>biology>genetics, conflicts, war and peace>armed conflict, economy, business and finance>economic sector>computing and information technology",10.2760/47988
10.1038/nbt.1593,hcss-2e11b73c4c85fced4f2d90df4367cb94,The Increasing Threat of Biological Weapons,,Publication,2017-02-01,https://hcss.nl/report/increasing-threat-biological-weapons,,"Biosecurity, Biology, Health",eng,"science and technology>natural science, conflicts, war and peace, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, conflicts, war and peace>act of terror, science and technology>natural science>biology, science and technology, health>diseases and conditions>communicable disease",
10.1038/nbt.1593,hcss-d298df9269813d1626ca38b088d9207e,The Increasing Threat of Biological Weapons | HCSS,,Publication,2017-02-01,https://hcss.nl/report/the-increasing-threat-of-biological-weapons/,,"Biology, Health, National security",eng,"science and technology>natural science, conflicts, war and peace, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, conflicts, war and peace>act of terror, science and technology>natural science>biology, science and technology, health>diseases and conditions>communicable disease",
10.1038/nbt.1593,tabde-d5c66a1587b61e8b39c2be111b3a2c40,Synthetische Biologie - die nächste Stufe der Bio- und Gentechnologie,Synthetic Biology - the next level of biotechnology and genetic engineering,Publication,2015-12-01,http://www.tab-beim-bundestag.de/de/pdf/publikationen/berichte/TAB-Arbeitsbericht-ab164.pdf,,"Nature, Artificial objects, Synthetic biology",ger,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science>biology, science and technology, economy, business and finance>economic sector>chemicals, science and technology>natural science>biology>genetics, science and technology>natural science, environment, environment>natural resources",
10.1038/nbt.1593,europeansciencefoundation-e5b5c628243c78a6d9201917bf90f117,Technological Breakthroughs for Scientific Progress (TECHBREAK),,Publication,2014-07-01,http://archives.esf.org/fileadmin/Public_documents/Publications/techbreak.pdf,,"Surface plasmon resonance, Boron nitride, Carbon nanotube",eng,"science and technology>natural science>physics, science and technology>natural science, science and technology>technology and engineering, science and technology>technology and engineering>micro science, science and technology, science and technology>natural science>physics>nuclear physics>particle physics, science and technology>natural science>physics>nuclear physics, science and technology>technology and engineering>micro science>nanotechnology",
10.1038/nbt.1593,euparl_library-4e30993b88f0dfd4506b2e77e0c286bc,Making Perfect Life: Bio-Engineering (in) the 21st Century - Phase II (Monitoring Report),,Publication,2011-12-06,https://www.europarl.europa.eu/thinktank/en/document/IPOL-JOIN_ET(2011)471570,,"Life, Top-down and bottom-up design, Technology",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology, economy, business and finance>economic sector>computing and information technology",
10.1038/nbt.1593,stoa-81d3cc05a520bd7379e98c6972851eef,Making Perfect Life: Bio-Engineering (in) the 21st Century - Phase II (Monitoring Report) | Panel for the Future of Science and Technology (STOA) | European Parliament,,Publication,2011-09-15,https://www.europarl.europa.eu/stoa/en/document/IPOL-JOIN_ET(2011)471570,,"Biology, Virus, Genetics",eng,"science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology",
10.1016/j.tibtech.2008.10.007,oecddiscovery-5411b9963445008f359e8c6a07fac0b0,Emerging Policy Issues in Synthetic Biology,,Publication,2014-06-04,https://dx.doi.org/10.1787/9789264208421-en,,"Synthetic biology, Artificial gene synthesis, DNA sequencing",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology, economy, business and finance>economic sector>chemicals",10.1787/9789264208421-en
10.1016/j.tibtech.2008.10.007,who-1396342e1ed866b28eba7c590455da46,Scientific review of research on smallpox virus,,Publication,2013-08-02,https://apps.who.int/iris/handle/10665/85634,,,eng,,
10.1016/j.tibtech.2008.10.007,aclu-76d11703fa1a330fa5b452a61524e748,"BRCA - American Medical Association, et al. Amicus Brief",,Legal documents,2013-01-28,https://www.aclu.org/legal-document/brca-american-medical-association-et-al-amicus-brief,,"BRCA2, BRCA1, Genetics",eng,"science and technology>natural science, science and technology>natural science>biology, health>diseases and conditions, health, science and technology, science and technology>natural science>biology>genetics",
10.1016/j.tibtech.2008.10.007,who-cab07fdd4652f4f41886accfd0785672,"Examen científico de las investigaciones sobre el virus variólico, 1999-2010","Scientific review of variola virus research, 1999-2010",Publication,2012-06-17,https://apps.who.int/iris/handle/10665/70610,,"Virus, Edward Jenner, DNA",spa,"health, health>diseases and conditions, health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, science and technology, science and technology>natural science, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease>epidemic",
10.1016/j.tibtech.2008.10.007,who-39d1147c550a77622ac2df1ebe9d2451,"Analyse scientifique de la recherché sur le virus variolique, 1999-2010","Scientific analysis of variola virus research, 1999-2010",Publication,2012-06-17,https://apps.who.int/iris/handle/10665/70609,,"Hemagglutination, Smallpox, Vaccination",fre,"health, health>diseases and conditions, health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease>virus disease>retrovirus, science and technology>natural science>biology, science and technology, science and technology>natural science, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>epidemic",
10.1016/j.tibtech.2008.10.007,who-b4072420d0e86f154392a97784590f51,"Scientific review of variola virus research, 1999-2010",,Publication,2012-06-17,https://apps.who.int/iris/handle/10665/70508,,,eng,,
10.1016/j.tibtech.2008.10.007,aclu-d586328199db45e5623012adf59d5d68,BRCA - Amicus Brief: American Medical Association and Other Medical Associations,,Legal documents,2010-12-06,https://www.aclu.org/legal-document/brca-amicus-brief-american-medical-association-and-other-medical-associations,,"BRCA2, DNA sequencing, BRCA1",eng,"crime, law and justice, crime, law and justice>judiciary, science and technology>natural science, science and technology>natural science>biology, science and technology, health, health>diseases and conditions, crime, law and justice>judiciary>court, science and technology>natural science>biology>genetics",
10.1016/j.tibtech.2008.10.007,aclu-6cda1fabda3948b728e8e97aa5096724,BRCA - Amicus Brief Of The American Medical Association And Other Medical Associations,,Legal documents,2009-08-27,https://www.aclu.org/legal-document/brca-amicus-brief-american-medical-association-and-other-medical-associations-0,,"BRCA1, Nucleic acid sequence, DNA",eng,"science and technology>natural science, science and technology>natural science>biology, health, science and technology, health>diseases and conditions, science and technology>natural science>biology>genetics",
10.1007/978-1-4020-8312-9,europa-99cabb232229905e31592e17afe80d70,Ethics for researchers : facilitating research excellence in FP7.,,Publication,2015-07-01,https://op.europa.eu/en/publication-detail/-/publication/68d86ebd-332f-46c0-8474-49fd93ba098f/language-en/format-PDF,,"Research, Animal testing, Convention for the Protection of Human Rights and Dignity of the Human Being with regard to the Application of Biology and Medicine",eng,"science and technology>natural science, society, society>values, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology, society>values>ethics",10.2777/7491
10.2217/fmb.09.120,cgiar-99824cf2998327db07cf7d9604637fff,"ILRI One Health Strategy: Stopping the global rise of high-impact zoonotic disease, foodborne disease and antimicrobial resistance",,Publication,2022-11-02,https://hdl.handle.net/10568/125264,"CGIAR research centers, ILRI animal and human health program outputs (2017-2024), ILRI Health of Animals, People and Ecosystems theme, ILRI project reports, papers and documents, ILRI Research Themes, International Livestock Research Institute (ILRI)","One Health, Zoonosis, Vaccine",eng,"science and technology, health>diseases and conditions>communicable disease, science and technology>natural science, health>diseases and conditions, health>diseases and conditions>illness, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology>genetics",
10.1098/rstb.2012.0137,who-08c07f3f16c51b7e9f7387130489003d,Eastern Mediterranean Health Journal,,Publication,2019-08-30,https://apps.who.int/iris/handle/10665/326791,,"Body mass index, Gingivitis, Gums",eng,"science and technology>biomedical science, health, health>diseases and conditions, education, science and technology, education>school, science and technology>biomedical science>dentistry",
10.1098/rstb.2012.0137,who-8006645ea66fdf8d5ea767fc3159fef3,Intégrer les maladies tropicales négligées dans l’action pour la santé mondiale et le développement : quatrième rapport de l’OMS sur les maladies tropicales négligées,Integrating Neglected Tropical Diseases into Action for Global Health and Development: Fourth WHO Report on Neglected Tropical Diseases,Publication,2018-02-22,https://apps.who.int/iris/handle/10665/260289,,"Zoonosis, Neglected tropical diseases, Wolbachia",fre,"health, health>diseases and conditions, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness, science and technology, health>diseases and conditions>communicable disease, science and technology>natural science>biology",
10.1098/rstb.2012.0137,who-4c595f4fba14f6f81505d0cef238e050,Integrating neglected tropical diseases into global health and development: fourth WHO report on neglected tropical diseases,,Publication,2017-04-13,https://apps.who.int/iris/handle/10665/255011,,"WASH, Zika fever, Zoonosis",eng,"science and technology>natural science, science and technology, health, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, science and technology>natural science>biology, environment, health>diseases and conditions",
10.1073/pnas.1818259116,europa-5d67b1017d40fb40eebdf16e756e8db1,Innovative technologies shaping the 2040 battlefield.,,Publication,2021-11-04,https://op.europa.eu/en/publication-detail/-/publication/aa142c6b-518d-11ec-91ac-01aa75ed71a1/language-en/format-PDF,,"Artificial intelligence, European Union, Anti-satellite weapon",eng,"economy, business and finance, economy, business and finance>economic sector, politics, politics>government, politics>government>defence, politics>government>defence>military equipment, conflicts, war and peace, conflicts, war and peace>armed conflict, science and technology, economy, business and finance>economic sector>computing and information technology, politics>government>defence>military equipment>military weaponry",10.2861/620590
10.1073/pnas.1818259116,europa-5ecc310f60658465248d50293843817f,Innovative technologies shaping the 2040 battlefield - Publications Office of the EU,,Publication,2021-11-04,https://op.europa.eu/en/publication-detail/-/publication/aa142c6b-518d-11ec-91ac-01aa75ed71a1/language-en,,"Artificial intelligence, European Union, Anti-satellite weapon",eng,"economy, business and finance, economy, business and finance>economic sector, politics, politics>government, politics>government>defence, politics>government>defence>military equipment, conflicts, war and peace, conflicts, war and peace>armed conflict, science and technology, economy, business and finance>economic sector>computing and information technology, politics>government>defence>military equipment>military weaponry",10.2861/620590
10.1073/pnas.1818259116,euparl_library-0e23ed48f5bccd4eb65cf0d5742984ab,Innovative technologies shaping the 2040 battlefield,,Publication,2021-08-02,https://www.europarl.europa.eu/thinktank/en/document/EPRS_STU(2021)690038,,"Robotics, European Defence Agency, Innovation",eng,"economy, business and finance, economy, business and finance>economic sector, politics, politics>government, politics>government>defence, politics>government>defence>military equipment, conflicts, war and peace, conflicts, war and peace>armed conflict, science and technology, economy, business and finance>economic sector>computing and information technology, politics>government>defence>military equipment>military weaponry",
10.1073/pnas.1818259116,stoa-192075da7edda247633441d124ef8f6b,Innovative technologies shaping the 2040 battlefield | Panel for the Future of Science and Technology (STOA) | European Parliament,,Publication,2021-08-02,https://www.europarl.europa.eu/stoa/en/document/EPRS_STU(2021)690038,,"Technology, European Parliamentary Research Service, Artificial intelligence",eng,"economy, business and finance, economy, business and finance>economic sector, politics, politics>government, politics>government>defence>military equipment, science and technology>natural science, conflicts, war and peace, conflicts, war and peace>armed conflict, science and technology, politics>government>defence>military equipment>military weaponry, politics>government>defence, economy, business and finance>economic sector>computing and information technology, science and technology>natural science>biology",
10.1016/j.isci.2023.106165,randcorporation-8435dd8a8dd0461232cb9f74ee9debf1,Securing Commercial Nucleic Acid Synthesis,,Publication,2024-07-01,https://www.rand.org/pubs/research_reports/RRA3329-1.html,"Meselson Center, RAND Global and Emerging Risks","Base pair, Authenticator, Gene",eng,"economy, business and finance, economy, business and finance>economic sector, health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology, health>diseases and conditions>communicable disease>virus disease, health, economy, business and finance>economic sector>computing and information technology",
10.1016/j.isci.2023.106165,secureworldfoundation-766094206ca289f1ab6b8766691472fd,Future Warfare and Critical Technologies: Evolving Tactics and Strategies,,Publication,2024-02-09,https://swfound.org/media/207797/future-warfare-and-critical-technologies_feb-2024.pdf,,"Unmanned aerial vehicle, Cyberwarfare, Augmented reality",eng,"economy, business and finance, economy, business and finance>economic sector, politics, politics>government, politics>government>defence, politics>government>defence>military equipment, conflicts, war and peace, conflicts, war and peace>armed conflict, economy, business and finance>economic sector>computing and information technology, politics>government>defence>military equipment>military weaponry, economy, business and finance>economic sector>computing and information technology>software, science and technology",
10.1016/s0166-3542(02)00201-2,robertkochde-2887ef78732b1ecbedacf65b3c5f9d75,Rahmenkonzept Ebolafieber,Ebola fever framework,Clinical guidance,2022-11-20,http://edoc.rki.de/176904/10442,"Amtliche Bekanntmachungen/Kommissionsveröffentlichungen, DDC 610, Open Access Set, Primus Set, Report, Sonstiges, textPublication","Ebola, Ebolavirus, Notifiable disease",ger,"health>diseases and conditions, health, health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness",
10.1016/s0166-3542(02)00201-2,who-1d86e59aac915cebd922cd1c810cbcb7,Highly infectious tick-borne viral diseases: Kyasanur forest disease and Crimean– Congo haemorrhagic fever in India,,Publication,2019-11-06,https://apps.who.int/iris/handle/10665/329715,,"Crimean–Congo hemorrhagic fever, Infection, Tick",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>illness, science and technology>natural science>biology, science and technology",
10.1016/s0166-3542(02)00201-2,who-5511f55c2e08f254d65d6f7a9ecee99a,Interim version 1.2,,Publication,2014-08-07,https://apps.who.int/iris/handle/10665/130160,,"Ebola virus disease, Marburg virus disease, Infection",eng,"health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease>epidemic, education, health>diseases and conditions>communicable disease",
10.1016/s0166-3542(02)00201-2,who-fbe5f82dbcc0f78dead0fc5462ef65c5,"Flambées épidémiques de maladie à virus Ebola et Marburg : préparation, alerte, lutte et évaluation","Ebola and Marburg virus disease outbreaks: preparedness, alert, control and evaluation",Publication,2014-08-07,https://apps.who.int/iris/handle/10665/130161,,"Ebola virus disease, Marburg virus, Infection",fre,"science and technology>natural science, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease, science and technology, science and technology>natural science>biology, health>diseases and conditions>communicable disease",
10.1016/s0166-3542(02)00201-2,pubmedcentral-36c2ed7a2217b00a3b3b68c1d8d820bf,Review of the Literature and Proposed Guidelines for the Use of Oral Ribavirin as Postexposure Prophylaxis for Lassa Fever,,Clinical guidance,2010-12-15,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7107935/pdf,,"Post-exposure prophylaxis, Lassa fever, Ribavirin",eng,"health, health>diseases and conditions>communicable disease, science and technology>biomedical science>pharmacology, science and technology, science and technology>biomedical science, health>diseases and conditions>illness, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease",10.1086/657315
10.1101/gr.4431306,europa-b371ff0617a4caa8d712cf39d82aab35,Opinion on synthetic biology I : definition.,,Publication,2016-02-12,https://op.europa.eu/en/publication-detail/-/publication/4ee360d4-d3af-11e5-a4b5-01aa75ed71a1/language-en/format-PDF,,"Convention on Biological Diversity, Synthetic biology, Genetically modified organism",eng,"science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology",10.2772/76553
10.1128/jvi.02041-07,govdeptsspain-19304e3be1c808e0dba58fcc498619db,"Teorías Del Origen Del Sars-cov-2, Claves E Incógnitas De Una Enfermedad Emergente","Theories of the origin of Sars-cov-2, keys and unknowns of an emerging disease",Publication,2020-09-16,https://www.mscbs.gob.es/biblioPublic/publicaciones/recursos_propios/resp/revista_cdrom/VOL94/C_ESPECIALES/RS94C_202009116.pdf,,"Medicine, Virus, Severe acute respiratory syndrome coronavirus 2",spa,"health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology, science and technology>natural science, science and technology>natural science>biology>genetics, health>diseases and conditions",
10.1016/j.virusres.2005.04.008,nber-455305383f8da01359d712d8a3541d20,Preventives Versus Treatments,,Working paper,2015-03-13,https://www.nber.org/papers/w21012,,"Profit (economics), Bias, Errors and residuals",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions, health, science and technology, health>diseases and conditions>communicable disease>virus disease, science and technology>mathematics, science and technology>social sciences",
10.1016/j.virusres.2005.04.008,nber-b0c427216329c40f7ee5a9d08cb9e864,When Is Prevention More Profitable than Cure? The Impact of Time-Varying Consumer Heterogeneity,,Working paper,2013-03-08,https://www.nber.org/papers/w18862,,"Price discrimination, Disease, Infection",eng,"health>diseases and conditions, health, science and technology, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, science and technology>social sciences",
10.1016/j.virusres.2005.04.008,thlfi-90dde250313c54c5ebab92dd2438a386,"The Evolution of New Enterovirus Types EV-94, EV-96 and EV-97",,Clinical guidance,2012-08-01,http://www.julkari.fi/handle/10024/90834,,"Biotechnology, Genetics, Organisms",eng,"science and technology>natural science, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, science and technology, health",
10.1016/j.virusres.2005.04.008,centerforinternationaldevelopment-8e3bc8dba6e53594fdd78defb7d77d66,When is Prevention More Profitable than Cure?,,Working paper,False,https://www.hks.harvard.edu/centers/cid/publications/faculty-working-papers/when-prevention-more-profitable-cure,,"Profit (economics), HIV/AIDS, Risk",eng,"health>diseases and conditions, health, science and technology, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, science and technology>social sciences, science and technology>mathematics",
10.1039/b822268c,europa-b371ff0617a4caa8d712cf39d82aab35,Opinion on synthetic biology I : definition.,,Publication,2016-02-12,https://op.europa.eu/en/publication-detail/-/publication/4ee360d4-d3af-11e5-a4b5-01aa75ed71a1/language-en/format-PDF,,"Convention on Biological Diversity, Synthetic biology, Genetically modified organism",eng,"science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology",10.2772/76553
10.1007/s11693-008-9018-z,europa-a32a8692d40af9d9dc239a86dbec5309,Final opinion on synthetic biology III : risks to the environment and biodiversity related to synthetic biology and research priorities in the field of synthetic biology.,,Publication,2016-04-04,https://op.europa.eu/en/publication-detail/-/publication/9b231c71-faf1-11e5-b713-01aa75ed71a1/language-en/format-PDF,,"Convention on Biological Diversity, Biodiversity, Genetically modified organism",eng,"science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, environment, science and technology",10.2875/590512
10.1007/s11693-008-9018-z,europa-ca32a1a374f9e9bbbbc878f6507fa0c3,Final opinion on synthetic biology III - Publications Office of the EU,,Publication,2016-04-04,https://op.europa.eu/en/publication-detail/-/publication/9b231c71-faf1-11e5-b713-01aa75ed71a1/language-en,,"Convention on Biological Diversity, Biodiversity, Genetically modified organism",eng,"science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, environment, science and technology",10.2875/590512
10.1007/s11693-008-9018-z,europa-68cac4bce2278f7250c6e72fd86faf79,Opinion on synthetic biology II : risk assessment methodologies and safety aspects.,,Publication,2016-02-12,https://op.europa.eu/en/publication-detail/-/publication/bfd7d06c-d3ae-11e5-a4b5-01aa75ed71a1/language-en/format-PDF,,"Genetically modified organism, Synthetic biology, Xeno nucleic acid",eng,"economy, business and finance, economy, business and finance>economic sector, health, health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology, economy, business and finance>economic sector>chemicals, health>diseases and conditions>communicable disease>virus disease",10.2772/63529
10.1007/s11693-008-9018-z,europa-b74e5f0e43db6f9c3e6a2e03d739b358,Opinion on synthetic biology II - Publications Office of the EU,,Publication,2016-02-12,https://op.europa.eu/en/publication-detail/-/publication/bfd7d06c-d3ae-11e5-a4b5-01aa75ed71a1/language-en,,"Biochemistry, Genetically modified organism, Synthetic biology",eng,"economy, business and finance, economy, business and finance>economic sector, health, health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology, economy, business and finance>economic sector>chemicals, health>diseases and conditions>communicable disease>virus disease",10.2772/63529
10.1007/s11693-008-9018-z,iesbe-4969695584cb68599705477e520099c3,Regulatory Gaps in the Global Governance of Synthetic Biology,,Publication,2014-12-18,https://www.ies.be/policy-brief/regulatory-gaps-global-governance-synthetic-biology,,"Biosecurity, Synthetic biology, Genetically modified organism",eng,"health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science, science and technology, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology>genetics, health, health>diseases and conditions",
10.1007/s11693-008-9018-z,santafeinstitute-a28b9ac5d0078ca765d18d47faba5e3a,Bioengineering the Biosphere?,,Working paper,2014-11-03,https://sfi-edu.s3.amazonaws.com/sfi-edu/production/uploads/sfi-com/dev/uploads/filer/bc/f0/bcf0cec9-3567-4d95-a3e7-870d6de0ba9b/14-10-039.pdf,,"Ecology, Synthetic biology, Ecosystem",eng,"environment>natural resources, environment>nature, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, environment, science and technology, environment>nature>ecosystem, science and technology>natural science>biology>physiology, environment>natural resources>water",
10.1007/s11693-008-9018-z,oecddiscovery-5411b9963445008f359e8c6a07fac0b0,Emerging Policy Issues in Synthetic Biology,,Publication,2014-06-04,https://dx.doi.org/10.1787/9789264208421-en,,"Synthetic biology, Artificial gene synthesis, DNA sequencing",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology, economy, business and finance>economic sector>chemicals",10.1787/9789264208421-en
10.1007/s11693-008-9018-z,euparl_library-4e30993b88f0dfd4506b2e77e0c286bc,Making Perfect Life: Bio-Engineering (in) the 21st Century - Phase II (Monitoring Report),,Publication,2011-12-06,https://www.europarl.europa.eu/thinktank/en/document/IPOL-JOIN_ET(2011)471570,,"Synthetic biology, Life, Top-down and bottom-up design",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology, economy, business and finance>economic sector>computing and information technology",
10.1007/s11693-008-9018-z,stoa-81d3cc05a520bd7379e98c6972851eef,Making Perfect Life: Bio-Engineering (in) the 21st Century - Phase II (Monitoring Report) | Panel for the Future of Science and Technology (STOA) | European Parliament,,Publication,2011-09-15,https://www.europarl.europa.eu/stoa/en/document/IPOL-JOIN_ET(2011)471570,,"Synthetic biology, Life, Top-down and bottom-up design",eng,"science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology",
10.1007/s11693-008-9018-z,wilsoncenter-63b4f7ea82c602db0d6841bd1cf9d438,"New Life, Old Bottles",,Publication,2010-03-11,https://www.wilsoncenter.org/publication/new-life-old-bottles,,"Toxic Substances Control Act of 1976, Synthetic biology, Food and Drug Administration",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science, science and technology>natural science>biology, science and technology, health, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease",
10.1371/journal.pone.0015364,royalsociety-b7d7df6e8f7c5819c438db0dfc31b0de,Implications of advances in science for the BTWC,,Publication,2017-09-20,https://royalsociety.org/topics-policy/projects/biological-toxin-weapons-convention,,"Infection, Virus, Influenza",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science, science and technology, health, science and technology>natural science>biology>genetics",
