id,doi,title,publication_date,type,cited_by_api_url,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name
https://openalex.org/W2110317102,https://doi.org/10.1093/nar/gkh793,Amplification and assembly of chip-eluted DNA (AACED): a method for high-throughput gene synthesis,2004-09-23,article,https://api.openalex.org/works?filter=cites:W2110317102,Advanced biosensing and bioanalysis techniques,Molecular Biology,Life Sciences,Advanced biosensing and bioanalysis techniques; Microfluidic and Capillary Electrophoresis Applications; Innovative Microfluidic and Catalytic Techniques Innovation,"Biochemistry, Genetics and Molecular Biology; Engineering; Engineering",Life Sciences; Physical Sciences; Physical Sciences,Primer (cosmetics),Oligonucleotide; Biology; DNA; Elution; Primer (cosmetics); Gene; Restriction enzyme; Molecular biology; Combinatorial chemistry; Computational biology; Genetics; Chromatography; Chemistry; Organic chemistry,Genes; Oligodeoxyribonucleotides; Oligonucleotide Array Sequence Analysis; Polymerase Chain Reaction; Oligodeoxyribonucleotides; Oligodeoxyribonucleotides; Oligodeoxyribonucleotides; Oligonucleotide Array Sequence Analysis,None; biosynthesis; methods; None; None; chemistry; isolation & purification; None
https://openalex.org/W2147001555,https://doi.org/10.1093/nar/gng133,One step assembly of multiple DNA fragments with a designed order and orientation in Bacillus subtilis plasmid,2003-10-24,article,https://api.openalex.org/works?filter=cites:W2147001555,Bacteriophages and microbial interactions,Ecology,Physical Sciences,Bacteriophages and microbial interactions; Bacterial Genetics and Biotechnology; Genomics and Phylogenetic Studies,"Environmental Science; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Life Sciences; Life Sciences,,Bacillus subtilis; Biology; Plasmid; DNA; DNA ligase; Base pair; Genetics; Gene; Tandem repeat; Molecular biology; Bacteria; Genome,"Bacillus subtilis; Gene Order; Genes, Bacterial; Plasmids; Base Sequence; DNA Ligases; DNA, Bacterial; Drug Resistance; Escherichia coli; Genetic Vectors; Molecular Sequence Data; Sensitivity and Specificity; Transformation, Bacterial",genetics; genetics; genetics; genetics; None; metabolism; genetics; genetics; genetics; genetics; None; None; None
https://openalex.org/W1489194140,https://doi.org/10.1186/1471-2180-5-19,The Microbial Rosetta Stone Database: a compilation of global and emerging infectious microorganisms and bioterrorist threat agents.,2005-04-25,article,https://api.openalex.org/works?filter=cites:W1489194140,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,"Zoonotic diseases and public health; Bacillus and Francisella bacterial research; Yersinia bacterium, plague, ectoparasites research","Medicine; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,Biodefense,Biodefense; Public health; Database; Infectious disease (medical specialty); Biology; Data science; Disease; Computer science; Medicine; Microbiology; Pathology; Nursing,"Animals; Bacteria; Bacterial Infections; Bioterrorism; Communicable Diseases, Emerging; Databases, Factual; Eukaryota; Fungi; Genetic Engineering; Humans; Mycoses; Protozoan Infections; Virus Diseases; Viruses",None; classification; epidemiology; None; epidemiology; None; classification; classification; None; None; epidemiology; epidemiology; epidemiology; classification
https://openalex.org/W2086557656,https://doi.org/10.1089/153871303769201815,Biotechnology: Impact on Biological Warfare and Biodefense,2003-09-01,article,https://api.openalex.org/works?filter=cites:W2086557656,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Bacteriophages and microbial interactions; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Environmental Science; Medicine",Life Sciences; Physical Sciences; Health Sciences,Biodefense; Biological Warfare; Variola virus; Bacillus anthracis; Smallpox virus,Biodefense; Biological warfare; Smallpox; Variola virus; Bacillus anthracis; Smallpox virus; Biotechnology; Risk analysis (engineering); Medicine; Biology; Virology; Vaccination; Toxicology; Microbiology; Biochemistry; Genetics; Gene; Bacteria; Vaccinia; Recombinant DNA,Biological Warfare; Biotechnology; Bioterrorism; Biological Warfare; Biomedical Research; Bioterrorism; Genetic Engineering; United States,None; None; None; prevention & control; None; prevention & control; None; None
https://openalex.org/W2090249495,https://doi.org/10.1038/nchembio789,Modular approaches to expanding the functions of living matter,2006-05-18,review,https://api.openalex.org/works?filter=cites:W2090249495,Gene Regulatory Network Analysis,Molecular Biology,Life Sciences,Gene Regulatory Network Analysis; Molecular Communication and Nanonetworks; Origins and Evolution of Life,"Biochemistry, Genetics and Molecular Biology; Engineering; Physics and Astronomy",Life Sciences; Physical Sciences; Physical Sciences,Synthetic Biology; Living matter,Modular design; Synthetic biology; Living matter; Computer science; Field (mathematics); Living systems; Systems biology; Computational biology; Biology; Data science; Theoretical computer science; Distributed computing; Artificial intelligence; Mathematics; Pure mathematics; Operating system,"Biological Clocks; Cell Communication; Cells; Signal Transduction; Animals; Biological Clocks; Cell Communication; Cells; Models, Biological; Molecular Structure; Signal Transduction; Time Factors",None; physiology; metabolism; physiology; None; genetics; None; None; None; None; None; None
https://openalex.org/W1992939232,https://doi.org/10.1093/nar/gni053,Correcting errors in synthetic DNA through consensus shuffling,2005-03-23,article,https://api.openalex.org/works?filter=cites:W1992939232,RNA and protein synthesis mechanisms,Molecular Biology,Life Sciences,RNA and protein synthesis mechanisms; Genomics and Phylogenetic Studies; Bacterial Genetics and Biotechnology,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Shuffling; DNA shuffling; Sequence (biology),Shuffling; Biology; DNA shuffling; Population; Oligonucleotide; DNA; Genetics; Computational biology; Consensus sequence; DNA sequencing; Sequence (biology); Genome; Gene; Directed evolution; Base sequence; Mathematics; Statistics; Demography; Sociology; Mutant,"DNA Shuffling; Oligodeoxyribonucleotides; Adenosine Triphosphatases; Bacterial Proteins; Base Sequence; Consensus Sequence; DNA-Binding Proteins; Fluorescent Dyes; Genes, Synthetic; Green Fluorescent Proteins; Models, Theoretical; MutS DNA Mismatch-Binding Protein; Mutation; Polymerase Chain Reaction",methods; chemical synthesis; metabolism; metabolism; None; None; metabolism; None; None; genetics; None; None; None; None
https://openalex.org/W2124632436,https://doi.org/10.1353/hcr.2007.0046,"A Tale of Two Studies: Ethics, Bioterrorism, and the Censorship of Science",2007-01-01,article,https://api.openalex.org/works?filter=cites:W2124632436,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Health and Conflict Studies; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine",Life Sciences; Health Sciences; Health Sciences,Research Ethics; Position (finance),Censorship; Government (linguistics); National security; Political science; Research ethics; Public relations; Balance (ability); Position (finance); Public health; Law; Engineering ethics; Psychology; Business; Medicine; Engineering; Philosophy; Linguistics; Nursing; Finance; Neuroscience,Biomedical Research; Bioterrorism; Publishing; Security Measures; Access to Information; Biomedical Research; Bioterrorism; Government Regulation; United States,ethics; prevention & control; None; None; None; None; None; None; None
https://openalex.org/W2127735561,https://doi.org/10.1158/0008-5472.can-06-3713,Oncolytic Treatment and Cure of Neuroblastoma by a Novel Attenuated Poliovirus in a Novel Poliovirus-Susceptible Animal Model,2007-03-15,article,https://api.openalex.org/works?filter=cites:W2127735561,Virus-based gene therapy research,Genetics,Life Sciences,Virus-based gene therapy research; Viral gastroenteritis research and epidemiology; Neuroblastoma Research and Treatments,"Biochemistry, Genetics and Molecular Biology; Medicine; Medicine",Life Sciences; Health Sciences; Health Sciences,,Poliovirus; Neuroblastoma; Oncolytic virus; Virology; Enterovirus; Cancer research; Biology; Virus; Paralysis; Interferon; Medicine; Cell culture; Genetics; Surgery,"Neuroblastoma; Oncolytic Virotherapy; Poliovirus; Animals; Disease Models, Animal; Membrane Proteins; Membrane Proteins; Membrane Proteins; Membrane Proteins; Mice; Mice, Inbred A; Mice, Transgenic; Neuroblastoma; Neuroblastoma; Neuroblastoma; Oncolytic Virotherapy; Poliovirus; Poliovirus; Poliovirus; Poliovirus Vaccines; Poliovirus Vaccines; Poliovirus Vaccines; Receptors, Virus; Receptors, Virus; Receptors, Virus; Receptors, Virus; Vaccines, Attenuated; Vaccines, Attenuated; Vaccines, Attenuated; Virus Replication",therapy; methods; physiology; None; None; None; genetics; immunology; biosynthesis; None; None; None; virology; None; immunology; None; immunology; genetics; None; None; immunology; genetics; None; immunology; genetics; biosynthesis; immunology; None; genetics; None
https://openalex.org/W2137029068,https://doi.org/10.1128/jvi.00551-07,Generation of Infectious Molecular Clones of Simian Immunodeficiency Virus from Fecal Consensus Sequences of Wild Chimpanzees,2007-05-10,article,https://api.openalex.org/works?filter=cites:W2137029068,HIV Research and Treatment,Virology,Life Sciences,HIV Research and Treatment; HIV/AIDS drug development and treatment; HIV/AIDS Research and Interventions,Immunology and Microbiology; Medicine; Medicine,Life Sciences; Health Sciences; Health Sciences,Simian immunodeficiency virus; Simian,Biology; Simian immunodeficiency virus; Virology; Simian; Feces; Human immunodeficiency virus (HIV); Virus; Microbiology,"Feces; Simian Immunodeficiency Virus; Amino Acid Sequence; Animals; Base Sequence; Cloning, Molecular; Consensus Sequence; DNA Primers; Feces; Female; Gene Products, pol; Gene Products, pol; Gene Products, pol; Molecular Sequence Data; Neutralization Tests; Pan troglodytes; Phylogeny; Sequence Homology, Amino Acid; Simian Immunodeficiency Virus; Simian Immunodeficiency Virus; Simian Immunodeficiency Virus; Virus Replication; Virus Replication",virology; physiology; None; None; None; None; None; None; None; None; genetics; chemistry; None; None; None; None; None; None; pathogenicity; genetics; None; None; genetics
https://openalex.org/W2151429315,https://doi.org/10.1038/embor.2009.76,Piecing together a puzzle,2009-05-01,article,https://api.openalex.org/works?filter=cites:W2151429315,Gene Regulatory Network Analysis,Molecular Biology,Life Sciences,Gene Regulatory Network Analysis; Microbial Metabolic Engineering and Bioproduction; CRISPR and Genetic Engineering,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,,Biology; Evolutionary biology; Computational biology,Biology; Biology; Biomedical Engineering; Biomedical Engineering; Genomics; Genomics,methods; None; methods; None; methods; None
https://openalex.org/W1485009602,https://doi.org/10.1111/j.1574-6976.2008.00109.x,"Chemical gene synthesis: strategies, softwares, error corrections, and applications",2008-04-03,review,https://api.openalex.org/works?filter=cites:W1485009602,Chemical Synthesis and Analysis,Molecular Biology,Life Sciences,Chemical Synthesis and Analysis; Enzyme Catalysis and Immobilization; RNA and protein synthesis mechanisms,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Synthetic Biology,Computational biology; Biology; Gene; Synthetic biology; Genomics; Proteomics; DNA; Function (biology); Computer science; Genetics; Genome,"DNA; Genes, Synthetic; Software; Animals; DNA; DNA; DNA; Evolution, Molecular; Genetic Vectors; Genetic Vectors; Genetic Vectors; Genetic Vectors; Genome; Humans; Mutagenesis, Site-Directed; Polymerase Chain Reaction; Proteins; Proteins; Proteins",chemical synthesis; None; None; None; None; genetics; chemistry; None; chemical synthesis; genetics; chemistry; None; None; None; None; None; genetics; metabolism; None
https://openalex.org/W1558599255,,The Nature of Life: Classical and Contemporary Perspectives from Philosophy and Science,2010-11-08,book,https://api.openalex.org/works?filter=cites:W1558599255,Origins and Evolution of Life,Astronomy and Astrophysics,Physical Sciences,Origins and Evolution of Life; Space Science and Extraterrestrial Life; Earth Systems and Cosmic Evolution,Physics and Astronomy; Physics and Astronomy; Earth and Planetary Sciences,Physical Sciences; Physical Sciences; Physical Sciences,Natural science; Meaning of life,Epistemology; Reading (process); Meaning (existential); Perspective (graphical); Natural (archaeology); Natural science; Philosophy of science; Meaning of life; Environmental ethics; Philosophy; History; Art; Visual arts; Linguistics; Archaeology,,
https://openalex.org/W2107023263,https://doi.org/10.1093/nar/gkm121,Parallel gene synthesis in a microfluidic device,2007-03-29,article,https://api.openalex.org/works?filter=cites:W2107023263,Microfluidic and Capillary Electrophoresis Applications,Biomedical Engineering,Physical Sciences,Microfluidic and Capillary Electrophoresis Applications; Innovative Microfluidic and Catalytic Techniques Innovation; CRISPR and Genetic Engineering,"Engineering; Engineering; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Physical Sciences; Life Sciences,Synthetic Biology,Microfluidics; Synthetic biology; Oligonucleotide; Biology; DNA; Reagent; Gene; Computational biology; Nanotechnology; Genetics; Materials science; Chemistry; Physical chemistry,"Genes, Synthetic; Microfluidic Analytical Techniques; Electrophoresis, Polyacrylamide Gel; Microfluidic Analytical Techniques",None; instrumentation; None; None
https://openalex.org/W2014625274,https://doi.org/10.1016/j.copbio.2009.08.004,Chemical approaches to synthetic biology,2009-08-01,review,https://api.openalex.org/works?filter=cites:W2014625274,Origins and Evolution of Life,Astronomy and Astrophysics,Physical Sciences,Origins and Evolution of Life; RNA and protein synthesis mechanisms; Gene Regulatory Network Analysis,"Physics and Astronomy; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Life Sciences; Life Sciences,Synthetic Biology; Chemical Biology,Synthetic biology; Chemical biology; Computational biology; Biology; Function (biology); Computer science; Biochemical engineering; Genetics; Engineering,Computational Biology; Proteins; Proteins,None; None; chemical synthesis
https://openalex.org/W2161484215,https://doi.org/10.1098/rsif.2006.0206,Biology by design: reduction and synthesis of cellular components and behaviour,2007-01-23,review,https://api.openalex.org/works?filter=cites:W2161484215,Gene Regulatory Network Analysis,Molecular Biology,Life Sciences,Gene Regulatory Network Analysis; CRISPR and Genetic Engineering; Microbial Metabolic Engineering and Bioproduction,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Synthetic Biology,Biology; Synthetic biology; Reduction (mathematics); Computational biology; Biological system; Biochemical engineering; Mathematics; Engineering; Geometry,"Biotechnology; Computational Biology; Models, Biological; Genetic Engineering",None; None; None; None
https://openalex.org/W2062213992,https://doi.org/10.1586/erv.09.49,Future of polio vaccines,2009-06-22,review,https://api.openalex.org/works?filter=cites:W2062213992,Viral Infections and Immunology Research,Cardiology and Cardiovascular Medicine,Health Sciences,Viral Infections and Immunology Research; Viral gastroenteritis research and epidemiology; SARS-CoV-2 and COVID-19 Research,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Inactivated Poliovirus Vaccine; Herd Immunity; Poliomyelitis eradication; Attenuated vaccine,Poliomyelitis; Poliovirus; Virology; Inactivated Poliovirus Vaccine; Herd immunity; Poliomyelitis eradication; Medicine; Population; Immunity; Immunology; Attenuated vaccine; Vaccination; Virus; Biology; Environmental health; Immune system; Biochemistry; Virulence; Gene,"Poliomyelitis; Humans; Poliovirus Vaccines; Vaccines, Combined; Vaccines, Inactivated",prevention & control; None; economics; economics; economics
https://openalex.org/W2142880402,https://doi.org/10.1098/rstb.2012.0149,Economic considerations for the eradication endgame,2013-06-25,article,https://api.openalex.org/works?filter=cites:W2142880402,Animal Disease Management and Epidemiology,Agronomy and Crop Science,Life Sciences,Animal Disease Management and Epidemiology; Viral Infections and Immunology Research; SARS-CoV-2 and COVID-19 Research,Agricultural and Biological Sciences; Medicine; Medicine,Life Sciences; Health Sciences; Health Sciences,Poliomyelitis eradication; Disease Eradication; Chess endgame,Poliomyelitis eradication; Disease Eradication; Poliomyelitis; Incentive; Chess endgame; Dividend; Development economics; Vaccination; Economic growth; Economics; Political science; Business; Disease; Medicine; Immunology; Virology; Market economy; Finance; Poliovirus; Virus; Pathology; Microeconomics,Communicable Disease Control; Communicable Disease Control; Disease Eradication; Disease Eradication; Game Theory; International Cooperation; Mass Vaccination; Communicable Disease Control; Cost-Benefit Analysis; Disease Eradication; Humans; Mass Vaccination; Measles; Measles; Poliomyelitis; Poliomyelitis; Smallpox; Smallpox,economics; methods; economics; methods; None; None; methods; None; None; None; None; None; epidemiology; None; epidemiology; None; epidemiology; None
https://openalex.org/W990140638,https://doi.org/10.1017/cbo9780511984792.026,Justice and research in developing countries,2011-02-10,book-chapter,https://api.openalex.org/works?filter=cites:W990140638,Ethics in Clinical Research,"Public Health, Environmental and Occupational Health",Health Sciences,Ethics in Clinical Research; Ethics and Legal Issues in Pediatric Healthcare; Human Rights and Development,Medicine; Medicine; Social Sciences,Health Sciences; Health Sciences; Social Sciences,,Economic Justice; Political science; Criminology; Sociology; Law,,
https://openalex.org/W1964374817,https://doi.org/10.1371/journal.pone.0021757,Display of VP1 on the Surface of Baculovirus and Its Immunogenicity against Heterologous Human Enterovirus 71 Strains in Mice,2011-07-01,article,https://api.openalex.org/works?filter=cites:W1964374817,Viral Infections and Immunology Research,Cardiology and Cardiovascular Medicine,Health Sciences,Viral Infections and Immunology Research; Viral Infectious Diseases and Gene Expression in Insects; Animal Disease Management and Epidemiology,"Medicine; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Health Sciences; Life Sciences; Life Sciences,Enterovirus 71; Immunofluorescence,Virology; Enterovirus 71; Biology; Immunogenicity; Neutralization; Capsid; Virus; Recombinant DNA; Immunofluorescence; Antibody; Western blot; Neutralizing antibody; Microbiology; Enterovirus; Gene; Immunology; Genetics,"Animals; Antibodies, Viral; Antibody Specificity; Antigens, Viral; Baculoviridae; Capsid Proteins; Cell Line; DNA, Complementary; DNA, Recombinant; Enterovirus A, Human; Female; Genetic Engineering; Humans; Immunity, Humoral; Mice; Mice, Inbred BALB C; Neutralization Tests; RNA Polymerase I; Spodoptera; Vaccines",None; blood; None; immunology; genetics; genetics; None; genetics; genetics; genetics; None; None; None; immunology; None; None; None; metabolism; cytology; genetics
https://openalex.org/W2078628363,https://doi.org/10.1016/j.ymben.2012.02.005,Methods and applications for assembling large DNA constructs,2012-03-13,review,https://api.openalex.org/works?filter=cites:W2078628363,Microbial Metabolic Engineering and Bioproduction,Molecular Biology,Life Sciences,Microbial Metabolic Engineering and Bioproduction; CRISPR and Genetic Engineering; RNA and protein synthesis mechanisms,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,ENCODE; Metabolic Engineering; Synthetic Biology,ENCODE; Computational biology; Metabolic engineering; DNA; Synthetic biology; Genome; Biology; Computer science; Genetics; Gene,DNA; Gene Library; DNA; DNA; Metabolic Engineering; Metabolic Engineering,chemistry; None; None; genetics; None; methods
https://openalex.org/W2092377118,https://doi.org/10.1016/j.vaccine.2011.04.006,The principles and feasibility of disease eradication,2011-12-01,review,https://api.openalex.org/works?filter=cites:W2092377118,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,Zoonotic diseases and public health; Virology and Viral Diseases; Vaccine Coverage and Hesitancy,Medicine; Medicine; Social Sciences,Health Sciences; Health Sciences; Social Sciences,Poliomyelitis eradication; Disease Eradication; Global Health; Equity; Global public good; Neglected Tropical Diseases,Poliomyelitis eradication; Disease Eradication; Global health; Measles; Public health; Equity (law); Global public good; Neglected tropical diseases; Poliomyelitis; Economic growth; Disease burden; Rubella; Disease; Political science; Business; Medicine; Environmental health; Vaccination; Public good; Economics; Immunology; Virology; Population; Nursing; Pathology; Microeconomics; Law; Virus; Poliovirus,Communicable Disease Control; Communicable Disease Control; Disease Eradication; Disease Eradication; Communicable Disease Control; Communicable Disease Control; Disease Eradication; Disease Eradication; Dracunculiasis; Dracunculiasis; Dracunculiasis; Global Health; Humans; Measles; Measles; Measles; Poliomyelitis; Poliomyelitis; Poliomyelitis; Rubella; Rubella; Rubella,methods; organization & administration; methods; organization & administration; economics; None; economics; None; epidemiology; prevention & control; None; None; None; epidemiology; prevention & control; None; epidemiology; prevention & control; None; prevention & control; epidemiology; None
https://openalex.org/W3021875481,https://doi.org/10.1016/b978-1-4557-0090-5.00035-5,Poliovirus vaccine—live,2013-01-01,book-chapter,https://api.openalex.org/works?filter=cites:W3021875481,Viral Infections and Immunology Research,Cardiology and Cardiovascular Medicine,Health Sciences,Viral Infections and Immunology Research; Viral gastroenteritis research and epidemiology; SARS-CoV-2 and COVID-19 Research,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,,Poliovirus; Virology; Biology; Virus,,
https://openalex.org/W2010355684,https://doi.org/10.3389/fpubh.2014.00115,Synthetic Biology and Biosecurity: Challenging the â€œMythsâ€,2014-08-21,article,https://api.openalex.org/works?filter=cites:W2010355684,Gene Regulatory Network Analysis,Molecular Biology,Life Sciences,Gene Regulatory Network Analysis; Biomedical and Engineering Education; Bacillus and Francisella bacterial research,"Biochemistry, Genetics and Molecular Biology; Engineering; Biochemistry, Genetics and Molecular Biology",Life Sciences; Physical Sciences; Life Sciences,Biosecurity; Synthetic Biology; Biological Warfare; Reductionism,Biosecurity; Synthetic biology; Engineering ethics; Biological warfare; Narrative; Reductionism; Political science; Sociology; Public relations; Data science; Biology; Computer science; Epistemology; Law; Computational biology; Ecology; Engineering; Linguistics; Philosophy,,
https://openalex.org/W2604301457,https://doi.org/10.1021/acssynbio.7b00028,Construction and Rescue of a Functional Synthetic Baculovirus,2017-04-06,article,https://api.openalex.org/works?filter=cites:W2604301457,Viral Infectious Diseases and Gene Expression in Insects,Molecular Biology,Life Sciences,Viral Infectious Diseases and Gene Expression in Insects; Insect Resistance and Genetics; Entomopathogenic Microorganisms in Pest Control,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,Synthetic Biology; Baculoviridae,Synthetic biology; Computational biology; Biology; Baculoviridae; Virology; Computer science; Genetics; Gene; Spodoptera; Recombinant DNA,"Nucleopolyhedroviruses; Synthetic Biology; Animals; Chromosomes, Artificial; Chromosomes, Artificial; DNA Viruses; DNA Viruses; DNA, Viral; DNA, Viral; Nucleopolyhedroviruses; Polymerase Chain Reaction; Sf9 Cells; Synthetic Biology",genetics; methods; None; genetics; None; genetics; None; genetics; None; None; None; None; None
https://openalex.org/W2782122795,https://doi.org/10.1002/anie.201708741,Synthetic Genomics: From DNA Synthesis to Genome Design,2017-10-27,review,https://api.openalex.org/works?filter=cites:W2782122795,CRISPR and Genetic Engineering,Molecular Biology,Life Sciences,CRISPR and Genetic Engineering; RNA and protein synthesis mechanisms; Genomics and Phylogenetic Studies,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Mycoplasma genitalium; Synthetic Biology; Genome Engineering,Genome; Mycoplasma genitalium; Synthetic biology; Computational biology; Biology; Genomics; Genome engineering; Genetics; Gene; Genome editing; Chlamydia trachomatis; Immunology,"DNA; Genes, Synthetic; Genomics; Bacteriophages; Bacteriophages; DNA; DNA; DNA Packaging; DNA Packaging; Genome, Bacterial; Genome, Fungal; Genome, Viral; Mycobacterium; Mycobacterium; Saccharomyces cerevisiae; Saccharomyces cerevisiae",chemical synthesis; None; None; None; genetics; None; metabolism; None; physiology; None; None; None; genetics; None; genetics; None
https://openalex.org/W2561575207,https://doi.org/10.1007/978-1-4939-6481-9_2,Self-Replicating RNA,2016-12-17,review,https://api.openalex.org/works?filter=cites:W2561575207,Animal Virus Infections Studies,Animal Science and Zoology,Life Sciences,Animal Virus Infections Studies; Viral gastroenteritis research and epidemiology; Animal Disease Management and Epidemiology,Agricultural and Biological Sciences; Medicine; Agricultural and Biological Sciences,Life Sciences; Health Sciences; Life Sciences,,Computational biology; RNA; Biology; Genome; Variety (cybernetics); Genetics; Computer science; Gene; Artificial intelligence,"RNA Viruses; RNA Viruses; RNA, Viral; RNA, Viral; Vaccines; Animals; Humans; RNA Viruses; RNA, Viral; Replicon; Replicon; Replicon; Vaccines; Vaccines",genetics; immunology; immunology; genetics; immunology; None; None; None; None; None; genetics; immunology; None; genetics
https://openalex.org/W2036404866,https://doi.org/10.1016/j.biotechadv.2014.11.007,Rapid prototyping of microbial cell factories via genome-scale engineering,2014-11-20,review,https://api.openalex.org/works?filter=cites:W2036404866,CRISPR and Genetic Engineering,Molecular Biology,Life Sciences,CRISPR and Genetic Engineering; Microbial Metabolic Engineering and Bioproduction; Viral Infectious Diseases and Gene Expression in Insects,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Genome Engineering; Synthetic Biology; Rapid Prototyping,Genome engineering; Genome; Scale (ratio); Computer science; Synthetic biology; Rapid prototyping; Computational biology; Biochemical engineering; Genome editing; Biology; Engineering; Genetics; Gene; Mechanical engineering; Physics; Quantum mechanics,"Genome, Bacterial; Metabolic Engineering; Synthetic Biology; Escherichia coli; Escherichia coli; Escherichia coli; High-Throughput Nucleotide Sequencing; Homologous Recombination; Transcriptome",None; None; None; None; genetics; metabolism; None; None; None
https://openalex.org/W2770399943,https://doi.org/10.1007/s10669-017-9667-0,Converging and emerging threats to health security,2017-11-27,review,https://api.openalex.org/works?filter=cites:W2770399943,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,"Bacillus and Francisella bacterial research; Biotechnology and Related Fields; Law, AI, and Intellectual Property","Biochemistry, Genetics and Molecular Biology; Medicine; Computer Science",Life Sciences; Health Sciences; Physical Sciences,Cripple; Preparedness; Biosecurity,Cripple; Harm; Preparedness; Risk analysis (engineering); Computer security; Biosecurity; Political science; Engineering ethics; Computer science; Business; Engineering; Medicine; Law; Ecology; Biology; Nursing,,
https://openalex.org/W1977520186,https://doi.org/10.3390/life4041092,Synthetic Biology: A Bridge between Artificial and Natural Cells,2014-12-19,review,https://api.openalex.org/works?filter=cites:W1977520186,Gene Regulatory Network Analysis,Molecular Biology,Life Sciences,Gene Regulatory Network Analysis; Molecular Communication and Nanonetworks; Modular Robots and Swarm Intelligence,"Biochemistry, Genetics and Molecular Biology; Engineering; Engineering",Life Sciences; Physical Sciences; Physical Sciences,Artificial cell; Synthetic Biology; Artificial skin; Artificial life,Artificial cell; Synthetic biology; Biology; Artificial skin; Artificial life; Artificial intelligence; Computer science; Computational biology; Genetics; Membrane; Anatomy,,
https://openalex.org/W2683178554,https://doi.org/10.1089/hs.2016.0072,"Emerging Viral Infections in Pakistan: Issues, Concerns, and Future Prospects",2017-06-01,article,https://api.openalex.org/works?filter=cites:W2683178554,Viral Infections and Vectors,Infectious Diseases,Health Sciences,Viral Infections and Vectors; Viral Infections and Outbreaks Research; Zoonotic diseases and public health,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Biosafety; Biosecurity; Global Health; Emerging infectious disease,Outbreak; Biosafety; Biosecurity; Public health; Global health; Emerging infectious disease; Infectious disease (medical specialty); Business; Disease; Environmental health; Medicine; Biotechnology; Biology; Virology; Nursing; Pathology,"Communicable Disease Control; Communicable Diseases, Emerging; Disease Outbreaks; Communicable Disease Control; Communicable Diseases, Emerging; Communicable Diseases, Emerging; Disease Outbreaks; Global Health; Humans; Pakistan; Pakistan; Public Health; Virus Diseases",None; prevention & control; prevention & control; trends; None; epidemiology; None; None; None; None; epidemiology; None; None
