core_doi,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,first_order_doi
10.1126/science.1213362,Effects of HA and NA glycosylation pattern changes on the transmission of avian influenza A(H7N9) virus in guinea pigs,2016-09-10,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Viral gastroenteritis research and epidemiology,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,,Virology; Virus; Biology; Influenza A virus; Mutant; Neuraminidase; Viral matrix protein; Orthomyxoviridae; Antigenic drift; Gene; Genetics,"Hemagglutinin Glycoproteins, Influenza Virus; Influenza A Virus, H7N9 Subtype; Influenza in Birds; Neuraminidase; Orthomyxoviridae Infections; Animals; Birds; Female; Glycosylation; Guinea Pigs; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Host-Pathogen Interactions; Humans; Influenza A Virus, H7N9 Subtype; Influenza A Virus, H7N9 Subtype; Influenza A Virus, H7N9 Subtype; Influenza in Birds; Influenza in Birds; Influenza, Human; Influenza, Human; Influenza, Human; Mutation; Neuraminidase; Neuraminidase; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Time Factors",metabolism; metabolism; transmission; metabolism; transmission; None; None; None; None; None; None; genetics; None; None; physiology; genetics; None; virology; None; virology; transmission; None; None; genetics; None; virology; None; None,10.1016/j.bbrc.2016.09.024
10.1126/science.1213362,A Simple Model of Multivalent Adhesion and Its Application to Influenza Infection,2016-01-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Monoclonal and Polyclonal Antibodies Research; RNA and protein synthesis mechanisms,"Medicine; Medicine; Biochemistry, Genetics and Molecular Biology",Health Sciences; Health Sciences; Life Sciences,,Adhesion; Hemagglutinin (influenza); Sialic acid; Receptor; Biophysics; Mutant; Biology; Ligand (biochemistry); Cell adhesion; Cell adhesion molecule; Virus; Cell biology; Chemistry; Biochemistry; Virology; Gene; Organic chemistry,"Models, Biological; Orthomyxoviridae; Adhesiveness; Animals; Cell Adhesion; Hemagglutinins; Hemagglutinins; Humans; Orthomyxoviridae; Thermodynamics",None; physiology; None; None; None; None; metabolism; None; None; None,10.1016/j.bpj.2015.10.045
10.1126/science.1213362,Modulation of the pH Stability of Influenza Virus Hemagglutinin: A Host Cell Adaptation Strategy,2016-06-01,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Protein Structure and Dynamics; RNA and protein synthesis mechanisms,"Medicine; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,Conformational change; Viral protein,Endosome; Hemagglutinin (influenza); Conformational change; Endocytic cycle; Cell biology; Viral envelope; Biophysics; Lipid bilayer fusion; Virus; Endocytosis; Biology; Mutation; Viral protein; Influenza A virus; Viral entry; Function (biology); Intracellular; Biochemistry; Cell; Viral replication; Virology; Gene,"Hemagglutinin Glycoproteins, Influenza Virus; Influenza A virus; Adaptation, Biological; Adaptation, Biological; Adaptation, Biological; Animals; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Humans; Hydrogen-Ion Concentration; Influenza A virus; Influenza A virus; Protein Stability; Virus Internalization",metabolism; metabolism; None; genetics; physiology; None; None; genetics; None; None; None; genetics; None; None,10.1016/j.bpj.2016.04.035
10.1126/science.1213362,For a better world: Biosafety strategies to protect global health,2019-03-26,editorial,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,Zoonotic diseases and public health; Bacillus and Francisella bacterial research; Animal Disease Management and Epidemiology,"Medicine; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Health Sciences; Life Sciences; Life Sciences,Biosafety; Biosecurity; Preparedness; International Health Regulations; Scope (computer science); Global Health,Biosafety; Biosecurity; Preparedness; Government (linguistics); International Health Regulations; Business; Scope (computer science); Global health; Public health; Political science; Environmental planning; Biotechnology; Coronavirus disease 2019 (COVID-19); Health care; Medicine; Infectious disease (medical specialty); Law; Disease; Biology; Geography; Computer science; Linguistics; Philosophy; Nursing; Pathology; Programming language,,,10.1016/j.bsheal.2019.03.001
10.1126/science.1213362,"Case report for human infection with a highly pathogenic avian influenza A(H5N6) virus in Beijing, China 2019",2020-02-11,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Highly pathogenic; H5N1 genetic structure,Influenza A virus subtype H5N1; Virology; Highly pathogenic; Virus; Biology; Avian influenza virus; Beijing; H5N1 genetic structure; Influenza A virus; Mainland China; China; Medicine; Coronavirus disease 2019 (COVID-19); Geography; Infectious disease (medical specialty); Disease; Archaeology; Pathology,,,10.1016/j.bsheal.2020.02.003
10.1126/science.1213362,“Genetic tuning” of avian influenza virus host adaptation from birds to humans,2020-12-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Pandemic; Host adaptation,Influenza A virus subtype H5N1; Biology; Adaptation (eye); Pandemic; Host (biology); Virology; Influenza A virus; Virus; Host adaptation; Avian influenza virus; Evolutionary biology; Coronavirus disease 2019 (COVID-19); Genome; Genetics; Gene; Medicine; Infectious disease (medical specialty); Neuroscience; Disease; Pathology,,,10.1016/j.bsheal.2020.11.006
10.1126/science.1213362,Reverse genetics in virology: A double edged sword,2022-08-19,article,CRISPR and Genetic Engineering,Molecular Biology,Life Sciences,CRISPR and Genetic Engineering; Viral gastroenteritis research and epidemiology; Animal Disease Management and Epidemiology,"Biochemistry, Genetics and Molecular Biology; Medicine; Agricultural and Biological Sciences",Life Sciences; Health Sciences; Life Sciences,Reverse Genetics; Biosecurity; Biosafety; Molecular Genetics; Human genetics,Reverse genetics; Biosecurity; Biosafety; Biology; Genetics; Molecular genetics; Human genetics; Gene; Biotechnology; Genome; Ecology,,,10.1016/j.bsheal.2022.08.001
10.1126/science.1213362,Hydroxypropyltrimethyl ammonium chloride chitosan-based hydrogel as the split H5N1 mucosal adjuvant: Structure-activity relationship,2021-04-30,article,Immunotherapy and Immune Responses,Immunology,Life Sciences,Immunotherapy and Immune Responses; Immune Response and Inflammation; Advanced Drug Delivery Systems,"Immunology and Microbiology; Immunology and Microbiology; Pharmacology, Toxicology and Pharmaceutics",Life Sciences; Life Sciences; Life Sciences,Ammonium sulfate; Ammonium chloride,Chitosan; Adjuvant; Chemistry; Immune system; In vivo; Ammonium sulfate; Ammonium chloride; Biophysics; Immunology; Polymer chemistry; Nuclear chemistry; Biochemistry; Chromatography; Organic chemistry; Biology; Biotechnology,"Influenza A Virus, H5N1 Subtype; Adjuvants, Immunologic; Administration, Intranasal; Animals; Antigens, Viral; Chitosan; Female; Hydrogels; Immunity; Immunity, Mucosal; Influenza Vaccines; Male; Mice; Mice, Inbred BALB C; Nasal Mucosa; Quaternary Ammonium Compounds; Rats; Rats, Sprague-Dawley; Sex Factors; Structure-Activity Relationship",drug effects; administration & dosage; None; None; immunology; administration & dosage; None; administration & dosage; drug effects; drug effects; administration & dosage; None; None; None; virology; administration & dosage; None; None; None; None,10.1016/j.carbpol.2021.118139
10.1126/science.1213362,High instantaneous response quartz crystal microbalance humidity sensor for respiratory droplet detection,2025-03-01,article,Gas Sensing Nanomaterials and Sensors,Electrical and Electronic Engineering,Physical Sciences,Gas Sensing Nanomaterials and Sensors; Acoustic Wave Resonator Technologies; Advanced Chemical Sensor Technologies,Engineering; Engineering; Engineering,Physical Sciences; Physical Sciences; Physical Sciences,Quartz Crystal Microbalance; Respiratory monitoring; Respiratory frequency,Quartz crystal microbalance; Humidity; Quartz; Respiratory monitoring; Materials science; Respiratory system; Relative humidity; Respiratory frequency; Chemical engineering; Composite material; Chemistry; Medicine; Meteorology; Engineering; Adsorption; Internal medicine; Organic chemistry; Physics; Tidal volume,,,10.1016/j.cej.2025.161366
10.1126/science.1213362,Highly pathogenic avian influenza H5N1 clade 2.3.4.4b hemagglutinin and/or neuraminidase elicit immunity in a recombinant nanoparticle vaccine,2025-04-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; SARS-CoV-2 and COVID-19 Research,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Highly pathogenic; H5N1 genetic structure,Influenza A virus subtype H5N1; Neuraminidase; Virology; Hemagglutinin (influenza); Recombinant DNA; Highly pathogenic; Influenza vaccine; Immunity; H5N1 genetic structure; Biology; Microbiology; Medicine; Virus; Immunology; Immune system; Gene; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Genetics; Disease; Pathology,,,10.1016/j.celbio.2025.100070
10.1126/science.1213362,Structural Determinants for Naturally Evolving H5N1 Hemagglutinin to Switch Its Receptor Specificity,2013-06-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral gastroenteritis research and epidemiology; Animal Virus Infections Studies,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,,Biology; Hemagglutinin (influenza); Influenza A virus subtype H5N1; Receptor; Mutation; Glycan; Virology; Genetics; Transmission (telecommunications); Virus; Glycoprotein; Gene; Electrical engineering; Engineering,"Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Influenza, Human; Influenza, Human; Amino Acid Sequence; Animals; Birds; Evolution, Molecular; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Host Specificity; Humans; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Influenza, Human; Influenza, Human; Models, Molecular; Molecular Sequence Data; Mutation; N-Acetylneuraminic Acid; N-Acetylneuraminic Acid; Phylogeny; Receptors, Virus; Receptors, Virus; Receptors, Virus; Sequence Alignment",chemistry; genetics; chemistry; virology; virology; transmission; None; None; None; None; None; metabolism; None; None; None; physiology; pathogenicity; None; epidemiology; None; None; None; None; metabolism; None; None; chemistry; None; metabolism; None,10.1016/j.cell.2013.05.035
10.1126/science.1213362,"Identification, Characterization, and Natural Selection of Mutations Driving Airborne Transmission of A/H5N1 Virus",2014-04-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,,Biology; Influenza A virus subtype H5N1; Virology; Virus; Genetics; Influenza A virus; Mutagenesis; Sialic acid; Phenotype; Viral replication; Glycosylation; Mutation; Gene; Computational biology,"Influenza A Virus, H5N1 Subtype; Influenza, Human; Influenza, Human; Amino Acid Substitution; Animals; Ferrets; Genome, Viral; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Humans; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza, Human; Mutation; RNA-Dependent RNA Polymerase; RNA-Dependent RNA Polymerase; RNA-Dependent RNA Polymerase; RNA-Dependent RNA Polymerase; Receptors, Virus; Receptors, Virus; Selection, Genetic",physiology; transmission; virology; None; None; None; None; None; metabolism; genetics; None; None; genetics; None; None; chemistry; genetics; metabolism; None; metabolism; None; None,10.1016/j.cell.2014.02.040
10.1126/science.1213362,Peering into the Crystal Ball: Influenza Pandemics and Vaccine Efficacy,2014-04-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; COVID-19 epidemiological studies; Vaccine Coverage and Hesitancy,Medicine; Mathematics; Social Sciences,Health Sciences; Physical Sciences; Social Sciences,Pandemic; Vaccine efficacy; Looming,Pandemic; Vaccination; Biology; Vaccine efficacy; Virus; Virology; Looming; Influenza A virus; Live attenuated influenza vaccine; Influenza vaccine; Coronavirus disease 2019 (COVID-19); Medicine; Infectious disease (medical specialty); Disease; Physics; Pathology; Optics,"Influenza Vaccines; Influenza, Human; Animals; Disease Models, Animal; Ferrets; Humans; Influenza Vaccines; Influenza Vaccines; Influenza, Human; Influenza, Human; Influenza, Human; Influenza, Human; Pandemics; Pandemics",immunology; immunology; None; None; None; None; None; genetics; None; epidemiology; virology; prevention & control; None; prevention & control,10.1016/j.cell.2014.03.023
10.1126/science.1213362,Ebola Virus Glycoprotein with Increased Infectivity Dominated the 2013–2016 Epidemic,2016-11-01,article,Viral Infections and Outbreaks Research,Infectious Diseases,Health Sciences,Viral Infections and Outbreaks Research; Viral Infections and Vectors; Viral gastroenteritis research and epidemiology,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Infectivity; Ebolavirus,Biology; Infectivity; Virology; Ebola virus; Glycoprotein; Ebolavirus; Virus; Genetics,"Ebolavirus; Viral Envelope Proteins; Africa, Western; Amino Acid Substitution; Animals; Callithrix; Carrier Proteins; Cheirogaleidae; Cytoplasm; Hemorrhagic Fever, Ebola; Humans; Intracellular Signaling Peptides and Proteins; Membrane Glycoproteins; Niemann-Pick C1 Protein; Protein Conformation, alpha-Helical; Virion; Virulence",genetics; chemistry; epidemiology; None; None; None; chemistry; None; virology; epidemiology; None; None; chemistry; None; None; chemistry; None,10.1016/j.cell.2016.10.014
10.1126/science.1213362,Experimental Evolution to Study Virus Emergence,2017-03-01,article,Viral Infections and Vectors,Infectious Diseases,Health Sciences,Viral Infections and Vectors; Mosquito-borne diseases and control; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Viral evolution,Biology; Virology; Virus; Evolutionary biology; Viral evolution; Genetics; Genome; Gene,"Poliomyelitis; Poliovirus Vaccine, Oral; Biological Evolution; Disease Outbreaks; Poliomyelitis; Poliovirus; Poliovirus",epidemiology; None; None; None; None; None; genetics,10.1016/j.cell.2017.03.018
10.1126/science.1213362,The Impact of Mutations in SARS-CoV-2 Spike on Viral Infectivity and Antigenicity,2020-07-17,article,SARS-CoV-2 and COVID-19 Research,Infectious Diseases,Health Sciences,SARS-CoV-2 and COVID-19 Research; Bacteriophages and microbial interactions; vaccines and immunoinformatics approaches,"Medicine; Environmental Science; Biochemistry, Genetics and Molecular Biology",Health Sciences; Physical Sciences; Life Sciences,Infectivity; Antigenicity; N-linked glycosylation,Infectivity; Biology; Antigenicity; Glycosylation; Virology; Antibody; Neutralizing antibody; Neutralization; Mutation; N-linked glycosylation; Virus; Genetics; Gene; Glycoprotein; Glycan,"Antigens, Viral; A549 Cells; Animals; Betacoronavirus; Binding Sites; Cattle; Chlorocebus aethiops; Cricetinae; Dogs; Glycosylation; HEK293 Cells; HeLa Cells; Humans; Macaca mulatta; Madin Darby Canine Kidney Cells; Mice; Mutation; RAW 264.7 Cells; SARS-CoV-2; Spike Glycoprotein, Coronavirus; Swine; Vero Cells; Virulence",genetics; None; None; genetics; None; None; None; None; None; None; None; None; None; None; None; None; None; None; None; chemistry; None; None; genetics,10.1016/j.cell.2020.07.012
10.1126/science.1213362,Virome characterization of game animals in China reveals a spectrum of emerging pathogens,2022-02-16,article,SARS-CoV-2 and COVID-19 Research,Infectious Diseases,Health Sciences,SARS-CoV-2 and COVID-19 Research; Animal Virus Infections Studies; Influenza Virus Research Studies,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Human virome; Coronavirus; Porcupine; Pandemic,Biology; Human virome; Wildlife; Zoology; Transmission (telecommunications); Coronavirus; Porcupine; Virology; Pandemic; Coronavirus disease 2019 (COVID-19); Ecology; Metagenomics; Disease; Infectious disease (medical specialty); Genetics; Gene; Pathology; Medicine; Electrical engineering; Engineering,"Animals, Wild; Communicable Diseases, Emerging; Disease Reservoirs; Mammals; Virome; Animals; Animals, Wild; China; Communicable Diseases, Emerging; Mammals; Phylogeny; Zoonoses",virology; virology; None; virology; None; None; None; None; None; None; None; None,10.1016/j.cell.2022.02.014
10.1126/science.1213362,Airborne transmission of human-isolated avian H3N8 influenza virus between ferrets,2023-09-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,,Biology; Virology; Virus; Transmission (telecommunications); Influenza A virus subtype H5N1; Influenza A virus; Pneumonia; History; Archaeology; Electrical engineering; Engineering,"Influenza A Virus, H3N8 Subtype; Influenza, Human; Animals; Chickens; Ferrets; Humans; Influenza A Virus, H3N2 Subtype; Mice; Respiratory Aerosols and Droplets",None; None; None; None; None; None; None; None; None,10.1016/j.cell.2023.08.011
10.1126/science.1213362,"Receptor binding, structure, and tissue tropism of cattle-infecting H5N1 avian influenza virus hemagglutinin",2025-01-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral gastroenteritis research and epidemiology; Respiratory viral infections research,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Tissue tropism; H5N1 genetic structure,Biology; Tissue tropism; Virology; Hemagglutinin (influenza); Tropism; H5N1 genetic structure; Influenza A virus subtype H5N1; Influenza A virus; Avian influenza virus; Virus; Receptor; Antigenic drift; Microbiology; Coronavirus disease 2019 (COVID-19); Genetics; Medicine; Disease; Pathology; Infectious disease (medical specialty),,,10.1016/j.cell.2025.01.019
10.1126/science.1213362,Testing the Effect of Internal Genes Derived from a Wild-Bird-Origin H9N2 Influenza A Virus on the Pathogenicity of an A/H7N9 Virus,2015-09-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral gastroenteritis research and epidemiology; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,H5N1 genetic structure; Pandemic; Reassortment,Biology; Virology; Virus; Influenza A virus subtype H5N1; H5N1 genetic structure; Pandemic; Influenza A virus; Pathogenicity; Reassortment; Gene; Virulence; Avian influenza virus; Genetics; Microbiology; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Disease; Medicine; Pathology,"Influenza A Virus, H7N9 Subtype; Influenza A Virus, H7N9 Subtype; Influenza A Virus, H9N2 Subtype; Animals; Chickens; Female; Guinea Pigs; Humans; Influenza A Virus, H7N9 Subtype; Influenza A Virus, H9N2 Subtype; Influenza A Virus, H9N2 Subtype; Influenza in Birds; Influenza in Birds; Influenza, Human; Influenza, Human; Mice; Mice, Inbred BALB C; Molecular Sequence Data; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Phylogeny",pathogenicity; genetics; genetics; None; None; None; None; None; None; None; pathogenicity; None; virology; None; virology; None; None; None; None; virology; None,10.1016/j.celrep.2015.08.029
10.1126/science.1213362,Structural Basis for a Switch in Receptor Binding Specificity of Two H5N1 Hemagglutinin Mutants,2015-11-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Immune Response and Inflammation,Medicine; Medicine; Immunology and Microbiology,Health Sciences; Health Sciences; Life Sciences,Avidity,Influenza A virus subtype H5N1; Avidity; Hemagglutinin (influenza); Biology; Glycan; Mutant; Virology; Receptor; Mutagenesis; Genetics; Virus; Antibody; Glycoprotein; Gene,"Hemagglutinins; Hemagglutinins; Influenza A Virus, H5N1 Subtype; Receptors, Cell Surface; Animals; Birds; Birds; Crystallography, X-Ray; Crystallography, X-Ray; Hemagglutinins; Humans; Influenza A Virus, H5N1 Subtype; Mutation; Mutation; Polysaccharides; Polysaccharides; Protein Binding; Protein Binding; Receptors, Cell Surface",chemistry; metabolism; metabolism; metabolism; None; None; metabolism; None; methods; None; None; None; None; genetics; metabolism; None; None; physiology; None,10.1016/j.celrep.2015.10.027
10.1126/science.1213362,The 150-Loop Restricts the Host Specificity of Human H10N8 Influenza Virus,2017-04-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Protein Structure and Dynamics; Escherichia coli research studies,"Medicine; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,,Virology; Host (biology); Virus; Influenza A virus; Loop (graph theory); Biology; Microbiology; Genetics; Mathematics; Combinatorics,"Hemagglutinins; Influenza A Virus, H10N8 Subtype; Influenza in Birds; Influenza, Human; Animals; Binding Sites; Birds; Crystallography, X-Ray; Hemagglutinins; Hemagglutinins; Humans; Influenza A Virus, H10N8 Subtype; Influenza A Virus, H10N8 Subtype; Influenza A Virus, H10N8 Subtype; Influenza in Birds; Influenza in Birds; Influenza, Human; Influenza, Human; Mutant Proteins; Mutant Proteins; Mutant Proteins; Pandemics; Protein Conformation",chemistry; genetics; virology; virology; None; None; None; None; genetics; None; None; chemistry; pathogenicity; None; None; genetics; None; genetics; None; genetics; chemistry; None; None,10.1016/j.celrep.2017.03.054
10.1126/science.1213362,Analysis of IAV Replication and Co-infection Dynamics by a Versatile RNA Viral Genome Labeling Method,2017-07-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; RNA and protein synthesis mechanisms; Respiratory viral infections research,"Medicine; Biochemistry, Genetics and Molecular Biology; Medicine",Health Sciences; Life Sciences; Health Sciences,Reassortment; Transcription,Biology; Genome; Viral replication; RNA; Influenza A virus; Virology; Genetics; Gene; Virus; Reassortment; Computational biology; Transcription (linguistics); Coronavirus disease 2019 (COVID-19); Medicine; Linguistics; Philosophy; Disease; Pathology; Infectious disease (medical specialty),"Genome, Viral; Influenza A virus; RNA, Viral; Single-Cell Analysis; Staining and Labeling; Virus Replication; Animals; Dogs; Epithelial Cells; Epithelial Cells; HEK293 Cells; Humans; Influenza A virus; Influenza A virus; Madin Darby Canine Kidney Cells; Male; Mice; Mice, Inbred BALB C; Mice, Inbred C57BL; RNA, Viral; Single-Cell Analysis; Staining and Labeling; Viral Proteins; Viral Proteins",None; physiology; metabolism; methods; methods; None; None; None; None; virology; None; None; genetics; None; None; None; None; None; None; None; None; None; metabolism; None,10.1016/j.celrep.2017.06.021
10.1126/science.1213362,Avian-to-Human Receptor-Binding Adaptation by Influenza A Virus Hemagglutinin H4,2017-08-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,H5N1 genetic structure,Hemagglutinin (influenza); Influenza A virus subtype H5N1; Virology; Biology; Receptor; Outbreak; Virus; H5N1 genetic structure; Influenza A virus; Microbiology; Genetics; Coronavirus disease 2019 (COVID-19); Medicine; Infectious disease (medical specialty); Disease; Internal medicine,"Hemagglutinin Glycoproteins, Influenza Virus; Influenza A virus; Mutation, Missense; Amino Acid Substitution; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Humans; Influenza A virus; Influenza A virus; Influenza A virus",None; None; None; None; genetics; chemistry; metabolism; None; chemistry; metabolism; genetics,10.1016/j.celrep.2017.07.028
10.1126/science.1213362,Avian-to-Human Receptor-Binding Adaptation of Avian H7N9 Influenza Virus Hemagglutinin,2019-11-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Immune Response and Inflammation; Escherichia coli research studies,"Medicine; Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,H5N1 genetic structure,Hemagglutinin (influenza); Virology; Influenza A virus subtype H5N1; H5N1 genetic structure; Biology; Virus; Adaptation (eye); Influenza A virus; Avian influenza virus; Receptor; Coronavirus disease 2019 (COVID-19); Genetics; Medicine; Disease; Pathology; Infectious disease (medical specialty); Neuroscience,"Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinins; Influenza A Virus, H7N9 Subtype; Influenza, Human; Animals; Birds; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinins; Hemagglutinins; Humans; Influenza A Virus, H7N9 Subtype; Influenza A Virus, H7N9 Subtype; Influenza in Birds; Influenza in Birds; Influenza, Human; Influenza, Human; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Protein Binding; Protein Binding; Protein Binding; Viral Proteins; Viral Proteins; Viral Proteins",metabolism; metabolism; pathogenicity; virology; None; None; genetics; None; genetics; None; None; genetics; None; virology; None; metabolism; None; genetics; pathology; None; None; genetics; physiology; genetics; metabolism; None,10.1016/j.celrep.2019.10.047
10.1126/science.1213362,Multiple transatlantic incursions of highly pathogenic avian influenza clade 2.3.4.4b A(H5N5) virus into North America and spillover to mammals,2024-07-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Respiratory viral infections research,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Highly pathogenic; Viral evolution; H5N1 genetic structure; Oseltamivir,Influenza A virus subtype H5N1; Biology; Clade; Highly pathogenic; Virology; Transmission (telecommunications); Neuraminidase; Virus; Viral evolution; Virulence; H5N1 genetic structure; Influenza A virus; Zoology; Oseltamivir; Phylogenetics; Gene; Infectious disease (medical specialty); Genome; Disease; Genetics; Coronavirus disease 2019 (COVID-19); Electrical engineering; Engineering; Medicine; Pathology,Animals; Birds; Ferrets; Humans; Influenza A virus; Influenza in Birds; Mammals; North America; Orthomyxoviridae Infections; Phylogeny,None; virology; None; None; pathogenicity; virology; virology; epidemiology; virology; None,10.1016/j.celrep.2024.114479
10.1126/science.1213362,"Binding affinity of the L-742,001 inhibitor to the endonuclease domain of A/H1N1/PA influenza virus variants: Molecular simulation approaches",2017-11-11,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Protein Structure and Dynamics; RNA and protein synthesis mechanisms,"Medicine; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,Molecular mechanics; Free energy perturbation; Binding affinities,Chemistry; Endonuclease; Virus; Mutant; Molecular dynamics; Molecular mechanics; Virology; Free energy perturbation; Binding affinities; Enzyme; Binding domain; Molecular biology; Biochemistry; Binding site; Gene; Biology; Receptor; Computational chemistry,,,10.1016/j.chemphys.2017.11.005
