core_doi,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,first_order_doi
10.1371/journal.pone.0188453,Efficient assembly of a large fragment of monkeypox virus genome as a qPCR template using dual-selection based transformation-associated recombination,2022-02-28,article,Plant Virus Research Studies,Plant Science,Life Sciences,Plant Virus Research Studies; Transgenic Plants and Applications; CRISPR and Genetic Engineering,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,URA3; Shuttle vector; FLP-FRT recombination; Expression cassette; tar (computing); Transformation efficiency,URA3; Transformation (genetics); Biology; Shuttle vector; Plasmid; FLP-FRT recombination; Genetics; Expression cassette; Computational biology; Saccharomyces cerevisiae; tar (computing); Transformation efficiency; Recombination; Homologous recombination; Yeast; DNA; Vector (molecular biology); Genetic recombination; Agrobacterium; Recombinant DNA; Gene; Computer science; Programming language,"Monkeypox virus; Saccharomyces cerevisiae; Cloning, Molecular; Genetic Vectors; Monkeypox virus; Recombination, Genetic; Saccharomyces cerevisiae; Saccharomyces cerevisiae; Transformation, Genetic",None; None; None; None; genetics; None; metabolism; genetics; None,10.1016/j.virs.2022.02.009
10.1371/journal.pone.0188453,"Complete deletion of Ectromelia virus p28 impairs virus genome replication in a mouse strain, cell type, and multiplicity of infection-dependent manner",2022-10-13,article,Virus-based gene therapy research,Genetics,Life Sciences,Virus-based gene therapy research; Poxvirus research and outbreaks; HIV Research and Treatment,"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Immunology and Microbiology",Life Sciences; Life Sciences; Life Sciences,Ectromelia virus; Multiplicity of infection; Strain (injury),Ectromelia virus; Biology; Virology; Virus; Virulence; Viral replication; Multiplicity of infection; Strain (injury); Gene; Microbiology; Genetics; Recombinant DNA; Anatomy; Vaccinia,,,10.1016/j.virusres.2022.198968
10.1371/journal.pone.0188453,"Gender equality in science, medicine, and global health: where are we at and why does it matter?",2019-02-01,review,Sex and Gender in Healthcare,"Public Health, Environmental and Occupational Health",Health Sciences,Sex and Gender in Healthcare; Diversity and Career in Medicine; Healthcare Systems and Challenges,Medicine; Social Sciences; Health Professions,Health Sciences; Social Sciences; Health Sciences,Global Health; Health science,Gender equality; Global health; Health science; Social determinants of health; Political science; Sociology; Medicine; Health care; Gender studies; Medical education; Law,"Global Health; Medicine; Science; Sexism; Women, Working; Female; Humans; Male",None; None; None; None; None; None; None; None,10.1016/s0140-6736(18)33135-0
10.1371/journal.pone.0188453,Global Health,2021-02-04,book,Health and Conflict Studies,General Health Professions,Health Sciences,Health and Conflict Studies; Global Public Health Policies and Epidemiology; Public Health Policies and Education,"Health Professions; Business, Management and Accounting; Health Professions",Health Sciences; Social Sciences; Health Sciences,Global Health,Global health; Environmental ethics; Engineering ethics; Political science; Sustainability; Politics; Public health; Humanity; Ideology; Sociology; Social science; Public relations; Health care; Medicine; Ecology; Law; Engineering; Philosophy; Biology; Nursing,,,10.1017/9781108692137
10.1371/journal.pone.0188453,Introduction,2021-02-05,book-chapter,Global Public Health Policies and Epidemiology,Organizational Behavior and Human Resource Management,Social Sciences,Global Public Health Policies and Epidemiology; Climate Change and Health Impacts; Public Health Policies and Education,"Business, Management and Accounting; Environmental Science; Health Professions",Social Sciences; Physical Sciences; Health Sciences,Pandemic; Global Health,Pandemic; Longevity; Threatened species; Humanity; Environmental ethics; Coronavirus disease 2019 (COVID-19); Health care; Global health; Political science; Development economics; History; Medicine; Biology; Disease; Law; Ecology; Gerontology; Economics; Philosophy; Infectious disease (medical specialty); Pathology; Habitat,,,10.1017/9781108692137.001
10.1371/journal.pone.0188453,State of Global Health in a Radically Unequal World,2021-02-05,book-chapter,Health and Conflict Studies,General Health Professions,Health Sciences,Health and Conflict Studies; Global Maternal and Child Health; Global Public Health Policies and Epidemiology,"Health Professions; Medicine; Business, Management and Accounting",Health Sciences; Health Sciences; Social Sciences,World trade center; Death toll; Maternal death,World trade center; Death toll; Childbirth; Toll; Human rights; Agency (philosophy); Maternal death; Medicine; State (computer science); Pregnancy; Political science; Geography; Demography; Economic growth; Law; Environmental health; Sociology; Population; Terrorism; Economics; Social science; Algorithm; Computer science; Biology; Immunology; Genetics,,,10.1017/9781108692137.002
10.1371/journal.pone.0188453,Societal Determinants and Determination of Health,2021-02-05,book-chapter,Healthcare Systems and Reforms,Finance,Social Sciences,Healthcare Systems and Reforms; Global Public Health Policies and Epidemiology; Health disparities and outcomes,"Economics, Econometrics and Finance; Business, Management and Accounting; Social Sciences",Social Sciences; Social Sciences; Social Sciences,Per capita income,Per capita; Life expectancy; Census; Per capita income; Geography; Socioeconomics; Demography; Development economics; Population; Economics; Sociology,,,10.1017/9781108692137.003
10.1371/journal.pone.0188453,"Strengthening the Global Response to Infectious Disease Threats in the Twenty-First Century, with a COVID-19 Epilogue",2021-02-05,book-chapter,Health and Conflict Studies,General Health Professions,Health Sciences,Health and Conflict Studies; Global Public Health Policies and Epidemiology; Global Health Care Issues,"Health Professions; Business, Management and Accounting; Health Professions",Health Sciences; Social Sciences; Health Sciences,Pandemic; Quarter (Canadian coin); 2019-20 coronavirus outbreak,Pandemic; Quarter (Canadian coin); Coronavirus disease 2019 (COVID-19); History; Ancient history; Population; 2019-20 coronavirus outbreak; Infectious disease (medical specialty); Geography; Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2); Demography; Economic history; Virology; Disease; Medicine; Sociology; Archaeology; Outbreak; Pathology,,,10.1017/9781108692137.004
10.1371/journal.pone.0188453,"Gender Equality in Science, Medicine, and Global Health",2021-02-05,book-chapter,Sex and Gender in Healthcare,"Public Health, Environmental and Occupational Health",Health Sciences,Sex and Gender in Healthcare; Diversity and Career in Medicine; Global Health and Surgery,Medicine; Social Sciences; Medicine,Health Sciences; Social Sciences; Health Sciences,Transformative Learning; Vulnerability; Global Health,Transformative learning; Agency (philosophy); Feminism; Gender studies; Vulnerability (computing); Social movement; Power (physics); Global health; Sociology; Political science; Health care; Social science; Politics; Law; Pedagogy; Physics; Computer security; Quantum mechanics; Computer science,,,10.1017/9781108692137.005
10.1371/journal.pone.0188453,Health Systems and Health and Healthcare Reform,2021-02-05,book-chapter,Healthcare Policy and Management,Economics and Econometrics,Social Sciences,Healthcare Policy and Management; Global Health Care Issues; Global Public Health Policies and Epidemiology,"Economics, Econometrics and Finance; Health Professions; Business, Management and Accounting",Social Sciences; Health Sciences; Social Sciences,Investment; Healthcare system,Health care; Investment (military); Healthcare system; Public relations; Nursing; Primary health care; Business; Medicine; Psychology; Political science; Law; Politics,,,10.1017/9781108692137.006
10.1371/journal.pone.0188453,Is There a Need for Global Health Ethics?,2021-02-05,book-chapter,Health and Conflict Studies,General Health Professions,Health Sciences,Health and Conflict Studies; Public Health Policies and Education; Global Public Health Policies and Epidemiology,"Health Professions; Health Professions; Business, Management and Accounting",Health Sciences; Health Sciences; Social Sciences,Global Health; Population Health,Public health; Global health; Relation (database); Public relations; Economic Justice; Set (abstract data type); Political science; Health care; Inequality; Engineering ethics; Population health; Sociology; Medicine; Law; Computer science; Nursing; Engineering; Mathematical analysis; Mathematics; Database; Programming language,,,10.1017/9781108692137.007
10.1371/journal.pone.0188453,The Human Right to Health,2021-02-05,book-chapter,Human Rights and Development,Sociology and Political Science,Social Sciences,Human Rights and Development; Health and Conflict Studies; Global Maternal and Child Health,Social Sciences; Health Professions; Medicine,Social Sciences; Health Sciences; Health Sciences,,Life expectancy; Agency (philosophy); Demography; Political science; Geography; Psychology; Sociology; Population; Social science,,,10.1017/9781108692137.008
10.1371/journal.pone.0188453,International Human Rights Law and the Social Determinants of Health,2021-02-05,book-chapter,Human Rights and Development,Sociology and Political Science,Social Sciences,Human Rights and Development; Global Public Health Policies and Epidemiology; Public Health Policies and Education,"Social Sciences; Business, Management and Accounting; Health Professions",Social Sciences; Social Sciences; Health Sciences,Right to Health; Proclamation; Global Health; Injustice,Human rights; Right to health; Political science; Fundamental rights; Proclamation; Social determinants of health; Global health; International human rights law; Injustice; Health equity; Law; Sociology; Economic growth; Health care; Economics,,,10.1017/9781108692137.009
10.1371/journal.pone.0188453,Responsibility for Global Health,2021-02-05,book-chapter,Health and Conflict Studies,General Health Professions,Health Sciences,Health and Conflict Studies; Global Security and Public Health; Ethics in medical practice,Health Professions; Social Sciences; Health Professions,Health Sciences; Social Sciences; Health Sciences,Collective Action; Right to Health; Global Health; Collective responsibility,Natural disaster; Action (physics); Collective action; Political science; Right to health; Global health; Human rights; Public health; Collective responsibility; State (computer science); Moral responsibility; Public relations; Health care; Law; Medicine; Geography; Politics; Nursing; Physics; Algorithm; Quantum mechanics; Meteorology; Computer science,,,10.1017/9781108692137.010
10.1371/journal.pone.0188453,Bioethics and Global Child Health,2021-02-05,book-chapter,Global Maternal and Child Health,"Pediatrics, Perinatology and Child Health",Health Sciences,Global Maternal and Child Health; Child and Adolescent Health; Health and Conflict Studies,Medicine; Health Professions; Health Professions,Health Sciences; Health Sciences; Health Sciences,Global Health; Bioethics; Child Health,Witness; Global health; Developing country; Economic growth; Inequality; Bioethics; Child health; Geography; Child mortality; Latin Americans; Political science; Development economics; Demography; Health care; Medicine; Economics; Sociology; Pediatrics; Law; Mathematical analysis; Mathematics,,,10.1017/9781108692137.011
10.1371/journal.pone.0188453,Trade and Health,2021-02-05,book-chapter,Global Public Health Policies and Epidemiology,Organizational Behavior and Human Resource Management,Social Sciences,Global Public Health Policies and Epidemiology; Global Security and Public Health; Health and Conflict Studies,"Business, Management and Accounting; Social Sciences; Health Professions",Social Sciences; Social Sciences; Health Sciences,Redistribution,Negotiation; Corporate governance; Public health; International trade; Redistribution (election); Business; Balance (ability); Political science; Public economics; Economics; Politics; Medicine; Nursing; Finance; Law; Physical medicine and rehabilitation,,,10.1017/9781108692137.012
10.1371/journal.pone.0188453,"Debt, Structural Adjustment, and Health",2021-02-05,book-chapter,Global Health Care Issues,General Health Professions,Health Sciences,Global Health Care Issues; Health disparities and outcomes; Global Public Health Policies and Epidemiology,"Health Professions; Social Sciences; Business, Management and Accounting",Health Sciences; Social Sciences; Social Sciences,Cripple; Chose,Cripple; Debt; Chose; Economics; Narrative; Political science; Medicine; Macroeconomics; Art; Law; Literature; Nursing,,,10.1017/9781108692137.013
10.1371/journal.pone.0188453,The International Arms Trade and Global Health,2021-02-05,book-chapter,Health and Conflict Studies,General Health Professions,Health Sciences,Health and Conflict Studies; Climate Change and Health Impacts; Global Public Health Policies and Epidemiology,"Health Professions; Environmental Science; Business, Management and Accounting",Health Sciences; Physical Sciences; Social Sciences,,Conceptualization; Sanitation; Variety (cybernetics); State (computer science); Political science; Business; Development economics; Economics; Medicine; Computer science; Algorithm; Pathology; Artificial intelligence,,,10.1017/9781108692137.014
10.1371/journal.pone.0188453,Allocating Resources in Humanitarian Medicine,2021-02-05,book-chapter,Health and Conflict Studies,General Health Professions,Health Sciences,"Health and Conflict Studies; Healthcare cost, quality, practices; Global Health and Surgery",Health Professions; Health Professions; Medicine,Health Sciences; Health Sciences; Health Sciences,Humanitarian Aid,Business; Humanitarian aid; Computer science; Political science; Internet privacy; Operations research; Law; Engineering,,,10.1017/9781108692137.015
10.1371/journal.pone.0188453,Development Assistance for Health,2021-02-05,book-chapter,Global Maternal and Child Health,"Pediatrics, Perinatology and Child Health",Health Sciences,Global Maternal and Child Health; Global Health and Surgery; Human Rights and Development,Medicine; Medicine; Social Sciences,Health Sciences; Health Sciences; Social Sciences,Underpinning; Value (mathematics),Underpinning; Value (mathematics); Key (lock); Development (topology); Political science; Economic growth; Engineering; Computer science; Economics; Computer security; Civil engineering; Machine learning; Mathematical analysis; Mathematics,,,10.1017/9781108692137.016
10.1371/journal.pone.0188453,"Geopolitics, Disease, and Inequalities in Emerging Economies",2021-02-05,book-chapter,Global Public Health Policies and Epidemiology,Organizational Behavior and Human Resource Management,Social Sciences,Global Public Health Policies and Epidemiology; Global Health and Surgery; Global Security and Public Health,"Business, Management and Accounting; Medicine; Social Sciences",Social Sciences; Health Sciences; Social Sciences,Geopolitics; Preparedness; Global Health; Merge (version control),Geopolitics; Diplomacy; Foreign policy; Preparedness; Health care; Political science; Inequality; Global health; International relations; Merge (version control); Economic growth; Development economics; Economics; Politics; Mathematical analysis; Mathematics; Law; Computer science; Information retrieval,,,10.1017/9781108692137.017
10.1371/journal.pone.0188453,"Neoliberalism, Power Relations, Ethics, and Global Health",2021-02-05,book-chapter,Global Public Health Policies and Epidemiology,Organizational Behavior and Human Resource Management,Social Sciences,Global Public Health Policies and Epidemiology; Global Health and Surgery; Health and Conflict Studies,"Business, Management and Accounting; Medicine; Health Professions",Social Sciences; Health Sciences; Health Sciences,Neoliberalism (international relations); Positivism,Autonomy; Individualism; Epistemology; Sociology; Environmental ethics; Neoliberalism (international relations); Positivism; Politics; Political science; Social science; Law; Philosophy,,,10.1017/9781108692137.018
10.1371/journal.pone.0188453,"Morbid Symptoms, Organic Crises, and Enclosures of the Commons",2021-02-05,book-chapter,Global Public Health Policies and Epidemiology,Organizational Behavior and Human Resource Management,Social Sciences,Global Public Health Policies and Epidemiology; Climate Change and Health Impacts; Employment and Welfare Studies,"Business, Management and Accounting; Environmental Science; Health Professions",Social Sciences; Physical Sciences; Health Sciences,Global commons,Commons; Financial crisis; Intervention (counseling); Global commons; Economics; Development economics; Political economy; Political science; Keynesian economics; Medicine; Psychiatry; Law; Ecology; Biology,,,10.1017/9781108692137.019
10.1371/journal.pone.0188453,Challenging the Global Extractive Order,2021-02-05,book-chapter,Mining and Resource Management,Building and Construction,Physical Sciences,Mining and Resource Management,Engineering,Physical Sciences,Nothing; Value (mathematics),Democracy; Commodity; Order (exchange); China; Shareholder; Nothing; Value (mathematics); Business; Commerce; Economy; Political science; Economics; Law; Corporate governance; Computer science; Finance; Politics; Philosophy; Epistemology; Machine learning,,,10.1017/9781108692137.020
10.1371/journal.pone.0188453,"The Environment, Ethics, and Health",2021-02-05,book-chapter,Health and Conflict Studies,General Health Professions,Health Sciences,Health and Conflict Studies; Climate Change and Health Impacts; Public Health Policies and Education,Health Professions; Environmental Science; Health Professions,Health Sciences; Physical Sciences; Health Sciences,Bioethics; Environmental health ethics; Social Justice,Bioethics; Environmental ethics; Public health; Economic Justice; Environmental health ethics; Human health; Political science; Human rights; Social justice; Sociology; Environmental planning; Engineering ethics; Environmental resource management; Health policy; Geography; Health care; Environmental health; Law; Medicine; Engineering; Environmental science; Philosophy; Nursing,,,10.1017/9781108692137.022
10.1371/journal.pone.0188453,"Ecological Ethics, Planetary Sustainability, and Global Health",2021-02-05,book-chapter,Climate Change and Health Impacts,"Health, Toxicology and Mutagenesis",Physical Sciences,Climate Change and Health Impacts; Health and Conflict Studies; Global Public Health Policies and Epidemiology,"Environmental Science; Health Professions; Business, Management and Accounting",Physical Sciences; Health Sciences; Social Sciences,Deep ecology; Global Health,Sustainability; Environmental ethics; Civilization; Inequality; Deep ecology; Global health; Political science; Sociology; Ecology; Geography; Philosophy; Law; Biology; Health care; Mathematics; Mathematical analysis,,,10.1017/9781108692137.023
10.1371/journal.pone.0188453,Mass Migration and Health in the Anthropocene Epoch,2021-02-05,book-chapter,Climate Change and Health Impacts,"Health, Toxicology and Mutagenesis",Physical Sciences,Climate Change and Health Impacts; Employment and Welfare Studies; Health and Conflict Studies,Environmental Science; Health Professions; Health Professions,Physical Sciences; Health Sciences; Health Sciences,Dystopia; Anthropocene; Epoch (astronomy); Mass migration,Dystopia; Anthropocene; Epoch (astronomy); History; Mass migration; Shore; Geography; Archaeology; Environmental ethics; Oceanography; Geology; Art; Literature; Astronomy; Philosophy; Stars; Physics; Immigration,,,10.1017/9781108692137.024
10.1371/journal.pone.0188453,"Animals, the Environment, and Global Health",2021-02-05,book-chapter,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,Zoonotic diseases and public health; Public Health Policies and Education; Health and Conflict Studies,Medicine; Health Professions; Health Professions,Health Sciences; Health Sciences; Health Sciences,Expansive; Global Health; Environmental health ethics,Expansive; Global health; Human health; Environmental ethics; Environmental health ethics; Political science; Sociology; Health policy; Environmental health; Medicine; Law; Health care; Philosophy; Materials science; Compressive strength; Composite material,,,10.1017/9781108692137.025
10.1371/journal.pone.0188453,Justice and Global Health: Planetary Considerations,2021-02-05,book-chapter,Health and Conflict Studies,General Health Professions,Health Sciences,Health and Conflict Studies; Global Maternal and Child Health; Public Health Policies and Education,Health Professions; Medicine; Health Professions,Health Sciences; Health Sciences; Health Sciences,,Infant mortality; Demography; Mortality rate; Geography; Development economics; Political science; Economic growth; Sociology; Population; Economics,,,10.1017/9781108692137.026
10.1371/journal.pone.0188453,Global Health and Ethical Transculturalism,2021-02-05,book-chapter,Ethics in medical practice,General Health Professions,Health Sciences,Ethics in medical practice; Global Health and Surgery; Health and Conflict Studies,Health Professions; Medicine; Health Professions,Health Sciences; Health Sciences; Health Sciences,Bioethics; Pace,Bioethics; Pace; Environmental ethics; Ethnic group; Natural (archaeology); Scale (ratio); Political science; Social science; Sociology; Geography; Law; Philosophy; Cartography; Geodesy; Archaeology,,,10.1017/9781108692137.027
10.1371/journal.pone.0188453,Giving Voice to African Thought in Medical Research Ethics,2021-02-05,book-chapter,Global Health and Surgery,"Public Health, Environmental and Occupational Health",Health Sciences,Global Health and Surgery; Viral Infections and Outbreaks Research; Health and Conflict Studies,Medicine; Medicine; Health Professions,Health Sciences; Health Sciences; Health Sciences,Indoctrination,Indoctrination; Colonialism; Hegemony; Perspective (graphical); Medical ethics; Political science; Sociology; Epistemology; Law; Ideology; Philosophy; Politics; Artificial intelligence; Computer science,,,10.1017/9781108692137.028
10.1371/journal.pone.0188453,Interphilosophies Dialogue,2021-02-05,book-chapter,Ethics in medical practice,General Health Professions,Health Sciences,Ethics in medical practice; Biomedical Ethics and Regulation; Patient Dignity and Privacy,Health Professions; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Bioethics,Harm; Individualism; Normative; Bioethics; Context (archaeology); Sociology; Epistemology; Political science; Environmental ethics; Law; Philosophy; History; Archaeology,,,10.1017/9781108692137.029
10.1371/journal.pone.0188453,"Reframing Global Health Ethics Using Ecological, Indigenous, and Regenerative Lenses",2021-02-05,book-chapter,Climate Change and Health Impacts,"Health, Toxicology and Mutagenesis",Physical Sciences,"Climate Change and Health Impacts; Public Health Policies and Education; Healthcare cost, quality, practices",Environmental Science; Health Professions; Health Professions,Physical Sciences; Health Sciences; Health Sciences,,Cognitive reframing; Indigenous; Humanity; Environmental ethics; Climate change; Biodiversity; Geography; Human health; Natural resource economics; Environmental resource management; Environmental planning; Ecology; Environmental protection; Political science; Environmental science; Environmental health; Medicine; Law; Biology; Economics; Psychology; Social psychology; Philosophy,,,10.1017/9781108692137.030
10.1371/journal.pone.0188453,Global Health Research,2021-02-05,book-chapter,Global Public Health Policies and Epidemiology,Organizational Behavior and Human Resource Management,Social Sciences,"Global Public Health Policies and Epidemiology; Global Health and Surgery; Health Systems, Economic Evaluations, Quality of Life","Business, Management and Accounting; Medicine; Economics, Econometrics and Finance",Social Sciences; Health Sciences; Social Sciences,Millennium Development Goals; Global Health,Millennium Development Goals; Sustainable development; Global health; Economic growth; Political science; Private sector; Public health; Business; Developing country; Health care; Medicine; Economics; Nursing; Law,,,10.1017/9781108692137.031
10.1371/journal.pone.0188453,Justice and Research in Developing Countries,2021-02-05,book-chapter,Global Maternal and Child Health,"Pediatrics, Perinatology and Child Health",Health Sciences,"Global Maternal and Child Health; Global Health and Surgery; Health Systems, Economic Evaluations, Quality of Life","Medicine; Medicine; Economics, Econometrics and Finance",Health Sciences; Health Sciences; Social Sciences,,Key (lock); Psychological intervention; Economic Justice; Health care; Knowledge management; Engineering ethics; Political science; Sociology; Psychology; Public relations; Business; Computer science; Medicine; Engineering; Computer security; Nursing; Law,,,10.1017/9781108692137.032
10.1371/journal.pone.0188453,The Health Impact Fund,2021-02-05,book-chapter,Global Health and Surgery,"Public Health, Environmental and Occupational Health",Health Sciences,"Global Health and Surgery; Health and Conflict Studies; Healthcare cost, quality, practices",Medicine; Health Professions; Health Professions,Health Sciences; Health Sciences; Health Sciences,Peacetime,Sanitation; Peacetime; Poverty; Government (linguistics); Economic growth; Environmental health; Socioeconomics; Medicine; Business; Geography; Political science; Economics; Law; Philosophy; Pathology; Linguistics,,,10.1017/9781108692137.033
10.1371/journal.pone.0188453,Evaluating Global Health Impact and Increasing Access to Essential Medicines,2021-02-05,book-chapter,Global Public Health Policies and Epidemiology,Organizational Behavior and Human Resource Management,Social Sciences,Global Public Health Policies and Epidemiology; Pharmaceutical Economics and Policy; HIV/AIDS Impact and Responses,"Business, Management and Accounting; Economics, Econometrics and Finance; Economics, Econometrics and Finance",Social Sciences; Social Sciences; Social Sciences,Essential medicines; Global Health; Access to medicines,Essential medicines; Malaria; Tuberculosis; Human immunodeficiency virus (HIV); Global health; Medicine; Key (lock); Access to medicines; Disease; Environmental health; Developing country; Economic growth; Business; Public health; Computer security; Computer science; Immunology; Economics; Nursing; Pathology,,,10.1017/9781108692137.034
10.1371/journal.pone.0188453,Philanthrocapitalism and Global Health,2021-02-05,book-chapter,Global Public Health Policies and Epidemiology,Organizational Behavior and Human Resource Management,Social Sciences,Global Public Health Policies and Epidemiology; Global Health and Surgery; Global Maternal and Child Health,"Business, Management and Accounting; Medicine; Medicine",Social Sciences; Health Sciences; Health Sciences,,Political science; Scale (ratio); Public relations; Law; Geography; Cartography,,,10.1017/9781108692137.035
10.1371/journal.pone.0188453,Big Data and Artificial Intelligence for Global Health,2021-02-05,book-chapter,"Health, Environment, Cognitive Aging","Health, Toxicology and Mutagenesis",Physical Sciences,"Health, Environment, Cognitive Aging; Healthcare Systems and Public Health; Global Public Health Policies and Epidemiology","Environmental Science; Medicine; Business, Management and Accounting",Physical Sciences; Health Sciences; Social Sciences,Pace; Scope (computer science); Identification,Computer science; Big data; Pace; Variety (cybernetics); Scope (computer science); Data science; Identification (biology); Enthusiasm; Resource (disambiguation); Artificial intelligence; Scale (ratio); Data mining; Psychology; Social psychology; Computer network; Botany; Physics; Geodesy; Quantum mechanics; Biology; Programming language; Geography,,,10.1017/9781108692137.036
10.1371/journal.pone.0188453,Global Health Governance for Developing Sustainability,2021-02-05,book-chapter,Global Public Health Policies and Epidemiology,Organizational Behavior and Human Resource Management,Social Sciences,Global Public Health Policies and Epidemiology; Global Health Care Issues; Health and Conflict Studies,"Business, Management and Accounting; Health Professions; Health Professions",Social Sciences; Health Sciences; Health Sciences,Global Health; Global Governance; Global commons,Global health; Globalization; Corporate governance; Sustainability; Global governance; Political science; Context (archaeology); Global commons; Economic growth; Health policy; Politics; Development economics; Health care; Economics; Geography; Management; Ecology; Archaeology; Law; Biology,,,10.1017/9781108692137.037
10.1371/journal.pone.0188453,Teaching Global Health Ethics,2021-02-05,book-chapter,Public Health Policies and Education,General Health Professions,Health Sciences,Public Health Policies and Education; Ethics in medical practice; Health and Conflict Studies,Health Professions; Health Professions; Health Professions,Health Sciences; Health Sciences; Health Sciences,Social Justice,Life expectancy; Sierra leone; Social justice; Economic Justice; Moral responsibility; Political science; Economic growth; Sociology; Socioeconomics; Social science; Law; Demography; Economics; Population,,,10.1017/9781108692137.038
10.1371/journal.pone.0188453,Teaching Global Health Ethics,2021-02-05,book-chapter,Climate Change and Health Impacts,"Health, Toxicology and Mutagenesis",Physical Sciences,Climate Change and Health Impacts; Health and Conflict Studies; Global Public Health Policies and Epidemiology,"Environmental Science; Health Professions; Business, Management and Accounting",Physical Sciences; Health Sciences; Social Sciences,Global Health,Commission; Global health; Environmental ethics; Political science; Business; Law; Health care; Philosophy,,,10.1017/9781108692137.039
10.1371/journal.pone.0188453,Toward a New Common Sense,2021-02-05,book-chapter,Global Public Health Policies and Epidemiology,Organizational Behavior and Human Resource Management,Social Sciences,Global Public Health Policies and Epidemiology; Health and Conflict Studies; Public Health Policies and Education,"Business, Management and Accounting; Health Professions; Health Professions",Social Sciences; Health Sciences; Health Sciences,Common sense,Common sense; Reading (process); Environmental ethics; Term (time); Epistemology; Aesthetics; Sociology; Political science; History; Philosophy; Law; Physics; Quantum mechanics,,,10.1017/9781108692137.040
10.1371/journal.pone.0188453,An Overview of Antivirals against Monkeypox Virus and Other Orthopoxviruses,2023-03-24,review,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Monkeypox; Orthopoxvirus; Cowpox; Poxviridae; Antiviral drug; Variola virus,Monkeypox; Orthopoxvirus; Cowpox; Poxviridae; Virology; Vaccinia; Antiviral drug; Smallpox; Variola virus; Virus; Biology; Vaccination; Biochemistry; Gene; Recombinant DNA,COVID-19; Mpox (monkeypox); Orthopoxvirus; Variola virus; Animals; Antiviral Agents; Antiviral Agents; Antiviral Agents; Humans; Monkeypox virus; Mpox (monkeypox); Pandemics,None; None; None; None; None; None; pharmacology; therapeutic use; None; None; drug therapy; None,10.1021/acs.jmedchem.3c00069
10.1371/journal.pone.0188453,"Multiloci Manipulation of Baculovirus Genome Reveals the Pivotal Role of Homologous Regions in Viral DNA Replication, Progeny Production, and Enhancing Transcription",2021-12-22,article,Viral Infectious Diseases and Gene Expression in Insects,Molecular Biology,Life Sciences,Viral Infectious Diseases and Gene Expression in Insects; Insect Resistance and Genetics; Entomopathogenic Microorganisms in Pest Control,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,Autographa californica; Transcription,Biology; Autographa californica; Genome; Homologous recombination; Viral replication; DNA replication; Genetics; DNA; Transcription (linguistics); Gene; Virology; Homologous chromosome; Virus; Recombinant DNA; Spodoptera; Linguistics; Philosophy,"Baculoviridae; Virus Replication; Animals; Baculoviridae; DNA Replication; DNA Replication; DNA, Viral; DNA, Viral; Spodoptera; Spodoptera; Virus Replication",None; None; None; genetics; genetics; None; genetics; None; genetics; None; genetics,10.1021/acssynbio.1c00303
10.1371/journal.pone.0188453,Efficient Strategy for Synthesizing Vector-Free and Oncolytic Herpes Simplex Type 1 Viruses,2024-10-02,article,Herpesvirus Infections and Treatments,Epidemiology,Health Sciences,Herpesvirus Infections and Treatments; Virus-based gene therapy research; Cytomegalovirus and herpesvirus research,"Medicine; Biochemistry, Genetics and Molecular Biology; Medicine",Health Sciences; Life Sciences; Health Sciences,Simplex,Simplex; Virology; Oncolytic virus; Herpes simplex virus; Vector (molecular biology); Type (biology); Biology; Computational biology; Computer science; Genetics; Virus; Mathematics; Gene; Recombinant DNA; Combinatorics; Ecology,,,10.1021/acssynbio.4c00360
10.1371/journal.pone.0188453,DIYbio gets a poxy rap,2018-06-01,editorial,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Plant and Fungal Interactions Research; Plant Virus Research Studies,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,,Business,Bioterrorism; Government Regulation; Orthopoxvirus; Bioterrorism; Bioterrorism; Humans; Orthopoxvirus; Orthopoxvirus,trends; None; genetics; legislation & jurisprudence; None; None; None; pathogenicity,10.1038/nbt.4170
